label,1ch
21388,11
21389,8
21390,7
21391,6
21392,6
21393,6
21394,5
21395,4
21396,4
21397,3
21398,4
21399,6
21400,6
21401,5
21402,5
21403,7
21404,7
21405,7
21406,8
21407,9
21408,10
21409,10
21410,10
21411,11
21412,9
21413,9
21414,7
21415,7
21416,6
21417,5
21418,5
21419,4
21420,4
21421,2
21422,1
21423,1
21424,3
21425,2
21426,3
21427,3
21428,6
21429,7
21430,8
21431,7
21432,6
21433,6
21434,7
21435,7
21436,6
21437,5
21438,4
21439,4
21440,4
21441,3
21442,3
21443,5
21444,6
21445,5
21446,5
21447,5
21448,8
21449,7
21450,4
21451,4
21452,4
21453,5
21454,6
21455,4
21456,4
21457,3
21458,4
21459,3
21460,1
21461,2
21462,2
21463,3
21464,3
21465,1
21466,-1
21467,1
21468,-1
21469,-4
21470,-4
21471,2
21472,2
21473,2
21474,4
21475,5
21476,6
21477,7
21478,7
21479,4
21480,4
21481,5
21482,6
21483,8
21484,9
21485,10
21486,11
21487,10
21488,9
21489,9
21490,10
21491,8
21492,8
21493,7
21494,8
21495,7
21496,6
21497,3
21498,4
21499,6
21500,6
21501,5
21502,6
21503,5
21504,5
21505,3
21506,3
21507,5
21508,6
21509,7
21510,7
21511,7
21512,6
21513,7
21514,5
21515,5
21516,4
21517,4
21518,5
21519,8
21520,9
21521,6
21522,4
21523,4
21524,3
21525,3
21526,2
21527,2
21528,4
21529,5
21530,5
21531,5
21532,7
21533,7
21534,7
21535,6
21536,4
21537,1
21538,1
21539,1
21540,2
21541,3
21542,3
21543,2
21544,1
21545,-1
21546,1
21547,1
21548,2
21549,3
21550,4
21551,5
21552,2
21553,-1
21554,0
21555,3
21556,2
21557,0
21558,1
21559,1
21560,-3
21561,-5
21562,-1
21563,3
21564,5
21565,6
21566,8
21567,9
21568,9
21569,9
21570,12
21571,11
21572,10
21573,7
21574,7
21575,6
21576,6
21577,5
21578,4
21579,3
21580,4
21581,4
21582,5
21583,3
21584,3
21585,3
21586,3
21587,6
21588,10
21589,11
21590,9
21591,10
21592,8
21593,5
21594,4
21595,3
21596,2
21597,2
21598,0
21599,1
21600,0
21601,1
21602,1
21603,2
21604,2
21605,2
21606,2
21607,3
21608,4
21609,5
21610,5
21611,4
21612,5
21613,5
21614,4
21615,3
21616,2
21617,-1
21618,-2
21619,-3
21620,-2
21621,-2
21622,-2
21623,-3
21624,-1
21625,0
21626,0
21627,0
21628,2
21629,4
21630,4
21631,6
21632,7
21633,7
21634,7
21635,6
21636,5
21637,5
21638,5
21639,5
21640,1
21641,-5
21642,-10
21643,-12
21644,-11
21645,-7
21646,-4
21647,0
21648,1
21649,5
21650,9
21651,11
21652,13
21653,16
21654,16
21655,13
21656,8
21657,3
21658,2
21659,2
21660,2
21661,1
21662,-1
21663,1
21664,2
21665,3
21666,2
21667,2
21668,3
21669,3
21670,3
21671,4
21672,5
21673,7
21674,8
21675,5
21676,2
21677,2
21678,2
21679,-2
21680,-6
21681,-5
21682,-2
21683,-2
21684,-1
21685,0
21686,1
21687,1
21688,2
21689,3
21690,4
21691,5
21692,4
21693,4
21694,3
21695,4
21696,3
21697,2
21698,1
21699,2
21700,1
21701,-1
21702,-1
21703,-2
21704,-2
21705,-2
21706,1
21707,1
21708,1
21709,-1
21710,-1
21711,-2
21712,-3
21713,-2
21714,-1
21715,0
21716,0
21717,1
21718,3
21719,2
21720,0
21721,-1
21722,0
21723,0
21724,2
21725,3
21726,3
21727,2
21728,3
21729,4
21730,3
21731,2
21732,-4
21733,-7
21734,-7
21735,-8
21736,-8
21737,-8
21738,-6
21739,-4
21740,-1
21741,3
21742,5
21743,5
21744,7
21745,6
21746,7
21747,6
21748,3
21749,3
21750,3
21751,5
21752,7
21753,6
21754,4
21755,2
21756,1
21757,1
21758,-1
21759,-4
21760,-2
21761,-3
21762,-2
21763,-1
21764,1
21765,0
21766,1
21767,2
21768,1
21769,0
21770,1
21771,2
21772,2
21773,2
21774,2
21775,1
21776,0
21777,-1
21778,-1
21779,0
21780,-1
21781,-1
21782,-1
21783,-2
21784,-3
21785,-3
21786,-2
21787,-1
21788,-3
21789,-2
21790,-1
21791,1
21792,0
21793,-1
21794,0
21795,0
21796,1
21797,1
21798,2
21799,2
21800,-2
21801,-5
21802,-5
21803,-6
21804,-9
21805,-12
21806,-13
21807,-11
21808,-7
21809,-4
21810,0
21811,1
21812,3
21813,6
21814,4
21815,3
21816,2
21817,2
21818,3
21819,3
21820,2
21821,0
21822,1
21823,2
21824,0
21825,0
21826,0
21827,1
21828,1
21829,1
21830,3
21831,4
21832,3
21833,3
21834,1
21835,1
21836,2
21837,1
21838,1
21839,0
21840,0
21841,-4
21842,-3
21843,-3
21844,-4
21845,-5
21846,-3
21847,-1
21848,0
21849,3
21850,4
21851,4
21852,2
21853,1
21854,1
21855,2
21856,0
21857,-1
21858,-3
21859,-4
21860,-5
21861,-4
21862,-1
21863,-1
21864,-1
21865,-1
21866,1
21867,0
21868,-1
21869,-1
21870,0
21871,0
21872,-2
21873,-3
21874,-4
21875,-3
21876,-3
21877,-3
21878,-3
21879,-4
21880,-6
21881,-7
21882,-7
21883,-6
21884,-3
21885,-1
21886,0
21887,1
21888,2
21889,2
21890,4
21891,4
21892,5
21893,5
21894,3
21895,1
21896,1
21897,1
21898,1
21899,-1
21900,-5
21901,-8
21902,-9
21903,-9
21904,-6
21905,-3
21906,-1
21907,1
21908,3
21909,4
21910,5
21911,5
21912,5
21913,5
21914,4
21915,1
21916,-1
21917,-3
21918,-1
21919,-2
21920,0
21921,3
21922,2
21923,1
21924,0
21925,-3
21926,-3
21927,-1
21928,-2
21929,-2
21930,-2
21931,-1
21932,1
21933,2
21934,2
21935,2
21936,1
21937,1
21938,1
21939,1
21940,2
21941,2
21942,1
21943,0
21944,1
21945,-1
21946,-2
21947,-2
21948,-1
21949,-1
21950,0
21951,1
21952,1
21953,-2
21954,-2
21955,-1
21956,-5
21957,-11
21958,-12
21959,-11
21960,-9
21961,-8
21962,-4
21963,-1
21964,0
21965,1
21966,3
21967,6
21968,4
21969,4
21970,4
21971,3
21972,3
21973,4
21974,3
21975,5
21976,4
21977,3
21978,5
21979,3
21980,1
21981,-1
21982,-4
21983,-4
21984,-4
21985,-3
21986,0
21987,0
21988,-1
21989,1
21990,5
21991,5
21992,5
21993,6
21994,4
21995,3
21996,0
21997,-3
21998,-4
21999,-3
22000,-6
22001,-4
22002,-3
22003,-3
22004,-4
22005,-2
22006,-1
22007,-6
22008,-10
22009,-9
22010,-9
22011,-11
22012,-11
22013,-8
22014,-8
22015,-7
22016,-2
22017,4
22018,8
22019,10
22020,10
22021,8
22022,3
22023,1
22024,-1
22025,2
22026,3
22027,-1
22028,-4
22029,-2
22030,-1
22031,1
22032,3
22033,5
22034,7
22035,6
22036,7
22037,7
22038,7
22039,6
22040,3
22041,1
22042,0
22043,0
22044,-1
22045,0
22046,2
22047,2
22048,3
22049,4
22050,4
22051,3
22052,1
22053,1
22054,1
22055,3
22056,3
22057,1
22058,0
22059,1
22060,1
22061,0
22062,0
22063,1
22064,-1
22065,-4
22066,-7
22067,-6
22068,-5
22069,-4
22070,0
22071,2
22072,4
22073,7
22074,7
22075,7
22076,8
22077,5
22078,4
22079,2
22080,3
22081,3
22082,1
22083,2
22084,2
22085,1
22086,-1
22087,-3
22088,-2
22089,-2
22090,-1
22091,1
22092,1
22093,-1
22094,-3
22095,-5
22096,-4
22097,-3
22098,-3
22099,-3
22100,-4
22101,-3
22102,-1
22103,3
22104,5
22105,7
22106,7
22107,5
22108,5
22109,4
22110,4
22111,2
22112,1
22113,1
22114,0
22115,-4
22116,-6
22117,-4
22118,-4
22119,-3
22120,-1
22121,0
22122,0
22123,1
22124,3
22125,3
22126,5
22127,5
22128,6
22129,7
22130,8
22131,6
22132,4
22133,3
22134,3
22135,2
22136,0
22137,-1
22138,0
22139,0
22140,-1
22141,-2
22142,-2
22143,-3
22144,-2
22145,-2
22146,-2
22147,-4
22148,-3
22149,0
22150,2
22151,1
22152,1
22153,2
22154,3
22155,3
22156,2
22157,2
22158,1
22159,2
22160,0
22161,-1
22162,0
22163,-1
22164,0
22165,1
22166,2
22167,2
22168,1
22169,1
22170,3
22171,2
22172,2
22173,1
22174,2
22175,1
22176,0
22177,-1
22178,-1
22179,-1
22180,-2
22181,-2
22182,-1
22183,-1
22184,-1
22185,0
22186,1
22187,0
22188,0
22189,1
22190,3
22191,1
22192,1
22193,1
22194,1
22195,1
22196,-1
22197,0
22198,0
22199,-1
22200,-1
22201,-1
22202,-1
22203,-2
22204,-1
22205,0
22206,0
22207,1
22208,1
22209,2
22210,2
22211,2
22212,2
22213,2
22214,2
22215,0
22216,-1
22217,-1
22218,0
22219,-2
22220,-2
22221,-1
22222,-2
22223,-1
22224,0
22225,0
22226,0
22227,1
22228,2
22229,2
22230,1
22231,1
22232,1
22233,1
22234,0
22235,-1
22236,-1
22237,-1
22238,-2
22239,-3
22240,-1
22241,-3
22242,-2
22243,-1
22244,-1
22245,-1
22246,0
22247,1
22248,2
22249,1
22250,1
22251,2
22252,2
22253,1
22254,1
22255,-1
22256,-1
22257,-2
22258,-2
22259,-2
22260,-2
22261,-2
22262,-3
22263,-1
22264,-2
22265,-1
22266,0
22267,1
22268,1
22269,0
22270,1
22271,2
22272,1
22273,1
22274,0
22275,0
22276,-1
22277,-3
22278,-3
22279,-3
22280,-4
22281,-4
22282,-2
22283,-2
22284,-2
22285,-1
22286,0
22287,1
22288,-1
22289,0
22290,2
22291,0
22292,1
22293,0
22294,0
22295,-1
22296,-3
22297,-3
22298,-2
22299,-3
22300,-4
22301,-3
22302,-3
22303,-3
22304,-2
22305,-1
22306,-1
22307,-1
22308,1
22309,2
22310,1
22311,0
22312,1
22313,0
22314,-2
22315,-3
22316,-4
22317,-4
22318,-6
22319,-6
22320,-8
22321,-6
22322,-5
22323,-5
22324,-4
22325,-5
22326,-4
22327,-2
22328,0
22329,1
22330,2
22331,3
22332,3
22333,2
22334,1
22335,1
22336,1
22337,0
22338,-2
22339,-1
22340,-1
22341,-1
22342,-2
22343,-2
22344,-1
22345,-4
22346,-4
22347,-5
22348,-5
22349,-4
22350,-5
22351,-5
22352,-5
22353,-6
22354,-5
22355,-4
22356,-3
22357,-3
22358,-2
22359,1
22360,-1
22361,0
22362,1
22363,-1
22364,-2
22365,-4
22366,-5
22367,-7
22368,-8
22369,-5
22370,-3
22371,-2
22372,-1
22373,0
22374,1
22375,1
22376,0
22377,0
22378,-1
22379,-2
22380,-2
22381,-1
22382,-2
22383,-1
22384,-1
22385,-1
22386,-2
22387,-2
22388,-3
22389,-8
22390,-7
22391,-6
22392,-4
22393,-4
22394,-3
22395,-1
22396,0
22397,0
22398,0
22399,1
22400,1
22401,0
22402,-1
22403,-4
22404,-8
22405,-7
22406,-5
22407,-4
22408,-3
22409,-1
22410,1
22411,2
22412,1
22413,3
22414,3
22415,3
22416,1
22417,0
22418,0
22419,1
22420,-1
22421,0
22422,1
22423,1
22424,0
22425,1
22426,1
22427,-1
22428,-1
22429,1
22430,1
22431,-2
22432,-5
22433,-8
22434,-10
22435,-11
22436,-12
22437,-11
22438,-10
22439,-7
22440,-6
22441,-4
22442,-2
22443,-1
22444,1
22445,1
22446,2
22447,3
22448,5
22449,5
22450,5
22451,4
22452,3
22453,3
22454,0
22455,-4
22456,-5
22457,-6
22458,-6
22459,-6
22460,-4
22461,-3
22462,-2
22463,1
22464,3
22465,4
22466,6
22467,6
22468,6
22469,6
22470,4
22471,0
22472,-6
22473,-8
22474,-7
22475,-9
22476,-8
22477,-7
22478,-7
22479,-4
22480,-2
22481,0
22482,3
22483,5
22484,7
22485,7
22486,8
22487,8
22488,9
22489,9
22490,8
22491,6
22492,3
22493,1
22494,1
22495,-1
22496,-3
22497,-2
22498,-2
22499,-3
22500,-2
22501,-2
22502,-4
22503,-3
22504,-1
22505,0
22506,1
22507,2
22508,2
22509,4
22510,4
22511,3
22512,5
22513,5
22514,4
22515,4
22516,2
22517,2
22518,2
22519,2
22520,0
22521,0
22522,1
22523,1
22524,1
22525,2
22526,3
22527,3
22528,4
22529,5
22530,6
22531,6
22532,7
22533,5
22534,4
22535,1
22536,0
22537,-3
22538,-7
22539,-7
22540,-5
22541,-4
22542,-6
22543,-6
22544,-4
22545,-4
22546,-3
22547,0
22548,4
22549,7
22550,8
22551,7
22552,7
22553,8
22554,9
22555,7
22556,5
22557,4
22558,2
22559,-1
22560,-2
22561,-2
22562,-4
22563,-6
22564,-3
22565,-2
22566,-1
22567,0
22568,3
22569,6
22570,9
22571,6
22572,6
22573,6
22574,7
22575,6
22576,3
22577,3
22578,2
22579,4
22580,4
22581,2
22582,3
22583,4
22584,5
22585,6
22586,5
22587,4
22588,5
22589,6
22590,5
22591,2
22592,0
22593,-3
22594,-4
22595,-4
22596,-6
22597,-6
22598,-4
22599,-5
22600,-4
22601,-2
22602,3
22603,3
22604,4
22605,6
22606,6
22607,7
22608,7
22609,8
22610,6
22611,6
22612,4
22613,2
22614,1
22615,1
22616,2
22617,4
22618,3
22619,2
22620,2
22621,4
22622,7
22623,7
22624,8
22625,9
22626,10
22627,9
22628,8
22629,8
22630,8
22631,7
22632,7
22633,5
22634,5
22635,3
22636,3
22637,4
22638,3
22639,1
22640,1
22641,2
22642,1
22643,2
22644,2
22645,4
22646,5
22647,6
22648,6
22649,7
22650,9
22651,10
22652,11
22653,9
22654,8
22655,6
22656,4
22657,4
22658,3
22659,2
22660,3
22661,3
22662,3
22663,2
22664,2
22665,4
22666,5
22667,5
22668,6
22669,6
22670,8
22671,6
22672,5
22673,2
22674,0
22675,0
22676,1
22677,-1
22678,-1
22679,-1
22680,-1
22681,-2
22682,0
22683,1
22684,1
22685,2
22686,3
22687,3
22688,5
22689,5
22690,6
22691,6
22692,8
22693,9
22694,8
22695,7
22696,5
22697,7
22698,7
22699,7
22700,6
22701,5
22702,6
22703,5
22704,6
22705,5
22706,5
22707,6
22708,6
22709,6
22710,5
22711,6
22712,4
22713,4
22714,4
22715,2
22716,2
22717,3
22718,3
22719,4
22720,4
22721,5
22722,5
22723,6
22724,7
22725,7
22726,7
22727,4
22728,3
22729,2
22730,3
22731,3
22732,3
22733,4
22734,8
22735,10
22736,11
22737,12
22738,12
22739,11
22740,11
22741,9
22742,6
22743,4
22744,4
22745,2
22746,1
22747,-1
22748,-2
22749,0
22750,2
22751,2
22752,5
22753,8
22754,10
22755,9
22756,8
22757,7
22758,4
22759,3
22760,3
22761,1
22762,1
22763,1
22764,0
22765,0
22766,0
22767,0
22768,-1
22769,-1
22770,1
22771,2
22772,5
22773,8
22774,11
22775,13
22776,14
22777,14
22778,13
22779,12
22780,9
22781,8
22782,5
22783,1
22784,-7
22785,-12
22786,-14
22787,-14
22788,-12
22789,-8
22790,-4
22791,1
22792,3
22793,8
22794,13
22795,18
22796,20
22797,20
22798,19
22799,17
22800,13
22801,10
22802,7
22803,4
22804,2
22805,-1
22806,-5
22807,-7
22808,-8
22809,-7
22810,-3
22811,0
22812,2
22813,4
22814,10
22815,14
22816,14
22817,15
22818,15
22819,15
22820,13
22821,12
22822,9
22823,7
22824,5
22825,2
22826,1
22827,0
22828,1
22829,1
22830,3
22831,6
22832,8
22833,10
22834,14
22835,16
22836,14
22837,13
22838,12
22839,10
22840,9
22841,6
22842,3
22843,1
22844,-1
22845,-4
22846,-5
22847,-5
22848,-4
22849,-3
22850,1
22851,4
22852,6
22853,9
22854,14
22855,17
22856,15
22857,13
22858,11
22859,9
22860,6
22861,2
22862,-1
22863,-3
22864,-5
22865,-8
22866,-8
22867,-8
22868,-9
22869,-5
22870,0
22871,1
22872,5
22873,10
22874,13
22875,15
22876,17
22877,17
22878,15
22879,12
22880,10
22881,9
22882,6
22883,3
22884,1
22885,1
22886,-1
22887,-2
22888,-1
22889,1
22890,2
22891,5
22892,8
22893,10
22894,13
22895,15
22896,15
22897,12
22898,11
22899,10
22900,8
22901,4
22902,1
22903,-1
22904,-4
22905,-8
22906,-10
22907,-10
22908,-12
22909,-7
22910,-2
22911,0
22912,4
22913,10
22914,13
22915,16
22916,18
22917,18
22918,15
22919,12
22920,11
22921,9
22922,6
22923,2
22924,2
22925,1
22926,-2
22927,-2
22928,-2
22929,0
22930,3
22931,5
22932,6
22933,10
22934,14
22935,14
22936,13
22937,13
22938,12
22939,8
22940,6
22941,4
22942,3
22943,2
22944,-2
22945,-4
22946,-4
22947,-6
22948,-5
22949,-1
22950,1
22951,3
22952,7
22953,9
22954,12
22955,15
22956,15
22957,12
22958,11
22959,10
22960,8
22961,5
22962,2
22963,1
22964,0
22965,-3
22966,-4
22967,-4
22968,-4
22969,-1
22970,3
22971,3
22972,5
22973,10
22974,13
22975,13
22976,12
22977,12
22978,10
22979,5
22980,1
22981,0
22982,-1
22983,-4
22984,-6
22985,-6
22986,-7
22987,-8
22988,-5
22989,-2
22990,1
22991,4
22992,7
22993,10
22994,13
22995,16
22996,14
22997,13
22998,12
22999,11
23000,9
23001,6
23002,4
23003,2
23004,1
23005,-3
23006,-3
23007,-4
23008,-5
23009,-2
23010,1
23011,0
23012,3
23013,7
23014,9
23015,10
23016,11
23017,11
23018,8
23019,7
23020,5
23021,6
23022,4
23023,1
23024,-1
23025,-1
23026,-2
23027,-5
23028,-4
23029,0
23030,1
23031,3
23032,8
23033,10
23034,13
23035,15
23036,15
23037,12
23038,11
23039,8
23040,7
23041,6
23042,2
23043,0
23044,-1
23045,-2
23046,-5
23047,-6
23048,-4
23049,-2
23050,0
23051,3
23052,5
23053,8
23054,12
23055,14
23056,14
23057,11
23058,9
23059,7
23060,5
23061,3
23062,0
23063,-3
23064,-4
23065,-4
23066,-6
23067,-6
23068,-3
23069,-1
23070,2
23071,5
23072,8
23073,11
23074,14
23075,16
23076,15
23077,12
23078,10
23079,8
23080,7
23081,6
23082,2
23083,0
23084,-3
23085,-3
23086,-6
23087,-8
23088,-6
23089,-4
23090,-1
23091,3
23092,4
23093,8
23094,12
23095,14
23096,14
23097,12
23098,10
23099,7
23100,6
23101,6
23102,3
23103,0
23104,-1
23105,-3
23106,-5
23107,-6
23108,-3
23109,-1
23110,1
23111,4
23112,7
23113,9
23114,13
23115,15
23116,14
23117,12
23118,10
23119,8
23120,7
23121,4
23122,1
23123,0
23124,-1
23125,-4
23126,-6
23127,-5
23128,-5
23129,-2
23130,2
23131,3
23132,4
23133,7
23134,10
23135,10
23136,8
23137,8
23138,8
23139,7
23140,4
23141,1
23142,0
23143,-2
23144,-4
23145,-6
23146,-4
23147,-6
23148,-5
23149,0
23150,1
23151,2
23152,8
23153,11
23154,14
23155,14
23156,14
23157,13
23158,10
23159,6
23160,3
23161,1
23162,-1
23163,-5
23164,-8
23165,-8
23166,-11
23167,-12
23168,-9
23169,-6
23170,-3
23171,2
23172,4
23173,8
23174,12
23175,13
23176,13
23177,12
23178,12
23179,10
23180,8
23181,5
23182,3
23183,2
23184,1
23185,-1
23186,-1
23187,-1
23188,-1
23189,2
23190,4
23191,4
23192,6
23193,10
23194,13
23195,12
23196,9
23197,7
23198,6
23199,3
23200,1
23201,0
23202,0
23203,-2
23204,-4
23205,-4
23206,-4
23207,-6
23208,-4
23209,1
23210,2
23211,3
23212,8
23213,11
23214,13
23215,13
23216,13
23217,13
23218,10
23219,7
23220,5
23221,5
23222,4
23223,0
23224,-3
23225,-4
23226,-5
23227,-8
23228,-5
23229,-1
23230,-1
23231,1
23232,5
23233,8
23234,10
23235,11
23236,11
23237,12
23238,10
23239,9
23240,7
23241,6
23242,3
23243,0
23244,-4
23245,-5
23246,-6
23247,-7
23248,-6
23249,-2
23250,-1
23251,0
23252,4
23253,9
23254,12
23255,12
23256,12
23257,12
23258,10
23259,6
23260,5
23261,3
23262,3
23263,2
23264,0
23265,-2
23266,-3
23267,-3
23268,-4
23269,0
23270,3
23271,4
23272,7
23273,11
23274,14
23275,14
23276,12
23277,11
23278,10
23279,9
23280,7
23281,4
23282,2
23283,-1
23284,-1
23285,-4
23286,-6
23287,-5
23288,-3
23289,-1
23290,2
23291,4
23292,6
23293,9
23294,13
23295,14
23296,12
23297,11
23298,8
23299,7
23300,6
23301,3
23302,0
23303,-3
23304,-4
23305,-5
23306,-7
23307,-6
23308,-5
23309,-1
23310,2
23311,5
23312,7
23313,9
23314,11
23315,12
23316,9
23317,8
23318,7
23319,5
23320,4
23321,3
23322,1
23323,-2
23324,-2
23325,-2
23326,-4
23327,-4
23328,-2
23329,1
23330,1
23331,4
23332,8
23333,10
23334,12
23335,12
23336,12
23337,11
23338,8
23339,6
23340,4
23341,2
23342,1
23343,-1
23344,-3
23345,-4
23346,-4
23347,-6
23348,-4
23349,0
23350,1
23351,2
23352,5
23353,10
23354,13
23355,12
23356,10
23357,10
23358,9
23359,8
23360,5
23361,3
23362,1
23363,0
23364,-2
23365,-4
23366,-6
23367,-5
23368,-2
23369,0
23370,2
23371,5
23372,6
23373,9
23374,13
23375,13
23376,13
23377,10
23378,7
23379,5
23380,4
23381,3
23382,0
23383,-3
23384,-4
23385,-3
23386,-6
23387,-6
23388,-3
23389,-1
23390,1
23391,4
23392,7
23393,9
23394,12
23395,12
23396,13
23397,10
23398,8
23399,5
23400,4
23401,3
23402,0
23403,-3
23404,-4
23405,-3
23406,-5
23407,-6
23408,-2
23409,-1
23410,0
23411,4
23412,6
23413,9
23414,11
23415,12
23416,11
23417,8
23418,6
23419,4
23420,3
23421,2
23422,0
23423,-2
23424,-3
23425,-3
23426,-6
23427,-6
23428,-2
23429,-1
23430,0
23431,3
23432,7
23433,10
23434,11
23435,12
23436,12
23437,11
23438,8
23439,6
23440,4
23441,3
23442,2
23443,0
23444,-3
23445,-4
23446,-4
23447,-6
23448,-4
23449,0
23450,2
23451,3
23452,6
23453,11
23454,14
23455,12
23456,11
23457,9
23458,8
23459,6
23460,5
23461,2
23462,0
23463,-3
23464,-2
23465,-4
23466,-6
23467,-6
23468,-2
23469,-1
23470,1
23471,4
23472,7
23473,10
23474,11
23475,12
23476,12
23477,10
23478,7
23479,5
23480,3
23481,2
23482,1
23483,-2
23484,-5
23485,-5
23486,-5
23487,-7
23488,-4
23489,0
23490,1
23491,2
23492,7
23493,12
23494,12
23495,11
23496,10
23497,9
23498,8
23499,5
23500,2
23501,0
23502,-2
23503,-3
23504,-7
23505,-8
23506,-8
23507,-8
23508,-6
23509,-1
23510,0
23511,2
23512,6
23513,11
23514,13
23515,12
23516,11
23517,11
23518,9
23519,7
23520,4
23521,1
23522,-1
23523,-2
23524,-4
23525,-5
23526,-6
23527,-5
23528,-3
23529,-1
23530,3
23531,4
23532,7
23533,11
23534,14
23535,12
23536,11
23537,10
23538,8
23539,7
23540,3
23541,1
23542,-1
23543,-2
23544,-5
23545,-8
23546,-10
23547,-11
23548,-9
23549,-5
23550,-2
23551,1
23552,6
23553,11
23554,12
23555,12
23556,12
23557,12
23558,10
23559,8
23560,6
23561,3
23562,2
23563,-2
23564,-4
23565,-3
23566,-6
23567,-6
23568,-2
23569,0
23570,1
23571,5
23572,9
23573,10
23574,12
23575,12
23576,12
23577,10
23578,7
23579,5
23580,4
23581,3
23582,-1
23583,-4
23584,-4
23585,-6
23586,-7
23587,-6
23588,-4
23589,-1
23590,2
23591,4
23592,7
23593,9
23594,11
23595,11
23596,9
23597,8
23598,7
23599,5
23600,3
23601,0
23602,-3
23603,-4
23604,-6
23605,-7
23606,-6
23607,-6
23608,-4
23609,0
23610,2
23611,4
23612,8
23613,13
23614,13
23615,12
23616,11
23617,10
23618,8
23619,5
23620,2
23621,1
23622,-1
23623,-4
23624,-6
23625,-7
23626,-8
23627,-9
23628,-5
23629,-1
23630,0
23631,3
23632,8
23633,11
23634,12
23635,13
23636,12
23637,10
23638,7
23639,6
23640,4
23641,3
23642,-1
23643,-3
23644,-3
23645,-5
23646,-6
23647,-5
23648,-2
23649,0
23650,3
23651,5
23652,8
23653,11
23654,13
23655,12
23656,11
23657,9
23658,7
23659,6
23660,3
23661,1
23662,-2
23663,-3
23664,-5
23665,-6
23666,-6
23667,-5
23668,-4
23669,0
23670,2
23671,3
23672,8
23673,12
23674,12
23675,12
23676,10
23677,10
23678,8
23679,5
23680,2
23681,1
23682,0
23683,-3
23684,-5
23685,-5
23686,-5
23687,-6
23688,-3
23689,0
23690,0
23691,3
23692,8
23693,11
23694,12
23695,11
23696,10
23697,10
23698,7
23699,5
23700,3
23701,2
23702,0
23703,-3
23704,-4
23705,-4
23706,-6
23707,-6
23708,-1
23709,0
23710,1
23711,5
23712,9
23713,11
23714,12
23715,12
23716,12
23717,8
23718,5
23719,2
23720,2
23721,1
23722,-2
23723,-5
23724,-5
23725,-5
23726,-7
23727,-5
23728,-1
23729,0
23730,2
23731,6
23732,9
23733,11
23734,13
23735,12
23736,11
23737,8
23738,6
23739,4
23740,3
23741,1
23742,-2
23743,-4
23744,-4
23745,-6
23746,-7
23747,-5
23748,-3
23749,-1
23750,3
23751,4
23752,8
23753,11
23754,13
23755,12
23756,10
23757,8
23758,7
23759,5
23760,3
23761,0
23762,-2
23763,-3
23764,-4
23765,-6
23766,-6
23767,-4
23768,-3
23769,1
23770,3
23771,4
23772,8
23773,11
23774,13
23775,11
23776,9
23777,8
23778,7
23779,6
23780,3
23781,1
23782,-2
23783,-3
23784,-6
23785,-6
23786,-6
23787,-5
23788,-3
23789,1
23790,2
23791,3
23792,7
23793,12
23794,13
23795,11
23796,9
23797,8
23798,7
23799,5
23800,2
23801,0
23802,-2
23803,-3
23804,-6
23805,-7
23806,-6
23807,-6
23808,-3
23809,1
23810,1
23811,4
23812,8
23813,12
23814,14
23815,11
23816,9
23817,7
23818,6
23819,5
23820,3
23821,0
23822,-2
23823,-3
23824,-3
23825,-6
23826,-7
23827,-5
23828,-3
23829,-1
23830,2
23831,4
23832,7
23833,10
23834,12
23835,12
23836,11
23837,8
23838,6
23839,4
23840,3
23841,2
23842,-2
23843,-4
23844,-5
23845,-5
23846,-7
23847,-6
23848,-1
23849,0
23850,2
23851,6
23852,10
23853,11
23854,11
23855,10
23856,9
23857,8
23858,5
23859,3
23860,1
23861,0
23862,-2
23863,-5
23864,-7
23865,-6
23866,-6
23867,-6
23868,-3
23869,1
23870,2
23871,4
23872,9
23873,12
23874,12
23875,10
23876,9
23877,8
23878,6
23879,4
23880,3
23881,0
23882,-3
23883,-4
23884,-5
23885,-7
23886,-8
23887,-5
23888,-3
23889,0
23890,3
23891,5
23892,8
23893,10
23894,11
23895,11
23896,9
23897,7
23898,4
23899,2
23900,2
23901,1
23902,-3
23903,-5
23904,-5
23905,-6
23906,-7
23907,-5
23908,-1
23909,1
23910,2
23911,6
23912,10
23913,11
23914,10
23915,9
23916,9
23917,8
23918,5
23919,3
23920,2
23921,0
23922,-2
23923,-4
23924,-6
23925,-6
23926,-5
23927,-5
23928,-2
23929,2
23930,3
23931,5
23932,9
23933,12
23934,12
23935,10
23936,9
23937,7
23938,6
23939,4
23940,2
23941,0
23942,-3
23943,-4
23944,-6
23945,-8
23946,-7
23947,-6
23948,-3
23949,0
23950,2
23951,4
23952,8
23953,11
23954,12
23955,10
23956,8
23957,7
23958,5
23959,4
23960,0
23961,-3
23962,-5
23963,-5
23964,-8
23965,-8
23966,-7
23967,-6
23968,-3
23969,1
23970,2
23971,4
23972,9
23973,13
23974,12
23975,11
23976,11
23977,10
23978,7
23979,4
23980,2
23981,1
23982,-1
23983,-5
23984,-6
23985,-6
23986,-7
23987,-6
23988,-1
23989,0
23990,1
23991,5
23992,9
23993,10
23994,10
23995,10
23996,10
23997,7
23998,4
23999,2
24000,1
24001,0
24002,-4
24003,-6
24004,-5
24005,-8
24006,-9
24007,-6
24008,-3
24009,-1
24010,3
24011,6
24012,8
24013,11
24014,12
24015,11
24016,8
24017,6
