製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）
計測時ID,1,2,3
計測開始時刻,2024/6/17 12:32,2024/6/17 12:32,2024/6/17 12:32
サンプリング周波数,200,200,200
シーケンス数,5788,5788,5788
PGAゲイン,x12,x12,x12
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
コメント,,,
ファイル保存形式,演算データ,演算データ,演算データ
シーケンス番号,EMG01[ｍV],EMG01[ｍV],EMG01[ｍV]
551,-0.04931038,-0.01405703,-0.01580493
552,0.02250109,-0.0093057,-0.01090589
553,0.03872453,0.00379121,0.0067454
554,0.14874355,-0.01088127,-0.00691773
555,-0.07141758,-0.02146713,0.03279153
556,-0.05078748,-0.00819788,0.0207532
557,-0.04330353,-0.0031019,-0.01863603
558,0.02936959,0.00150171,0.03042817
559,0.00339732,-0.01917763,-0.00684388
560,0.01484481,-0.01435245,-0.01767591
561,0.00322499,-0.01934996,0.04502681
562,0.00785323,-0.00723777,-0.09167842
563,-0.00265877,-0.00288034,-0.03525335
564,-0.00354503,-0.02070396,-0.00869025
565,0.00115706,-0.0133431,-0.00777937
566,-0.0008124,-0.01248146,-0.00115706
567,0.00548987,-0.00324961,-0.00219103
568,0.01275226,-0.00132939,0.00017233
569,0.07941852,-0.01408165,0.01115207
570,0.10642476,-0.01314615,0.00999502
571,-0.03158523,-0.0076809,0.0031019
572,-0.08434217,-0.00157557,0.04133407
573,0.07149144,0.00691773,0.00662231
574,-0.19106235,-0.02341197,-0.02213182
575,0.02639078,-0.01878374,0.01774977
576,-0.02296884,-0.01659271,-0.01848832
577,-0.01176753,0.00076317,0.00194484
578,0.04219571,-0.00585915,-0.01386008
579,-0.0664447,-0.01494329,-0.01738049
580,0.13000905,-0.01548489,0.03301309
581,0.03468713,-0.01152135,-0.01779901
582,0.21868404,-0.0067454,0.02127018
583,-0.194632,0.00100935,-0.01462325
584,-0.12190964,-0.01979308,-0.04571612
585,-0.10344595,-0.01912839,-0.01437707
586,-0.0555388,-0.01942381,-0.0008124
587,-0.00226488,-0.00260954,0.00881334
588,0.05174759,-0.00051698,-0.02488907
589,0.02333811,-0.00967498,0.00088626
590,-0.02631692,-0.00878872,0.00192022
591,0.00672079,-0.00770552,0.00499751
592,0.05795139,0.0017479,0.00093549
593,0.03764133,0.00248644,0.00819788
594,-0.05127984,-0.01799595,0.00758243
595,0.00893643,-0.01179215,-0.00536678
596,0.03266844,-0.00760704,0.01410627
597,0.2561038,-0.00152633,0.03399782
598,-0.10470148,-0.00019695,0.00396354
599,-0.08313588,-0.01125055,0.00342194
600,0.09935931,-0.0136139,0.02767093
601,-0.05745903,-0.00770552,-0.03293924
602,-0.10187038,-0.0017479,-0.03412091
603,0.00706544,0.00706544,0.06090559
604,-0.07387941,-0.01713431,-0.11063448
605,-0.04896573,-0.01004425,0.00219103
606,-0.02912341,-0.01346619,-0.0419249
607,-0.01191524,-0.0053914,0.00162481
608,0.00477594,0.00681926,-0.00187099
609,0.11166845,-0.00502213,0.02294422
610,0.03318542,-0.01890683,0.04118636
611,0.02407666,-0.00612995,-0.00809941
612,-0.07107293,-0.00736086,-0.00955189
613,-0.02730166,0.00918261,-0.00659769
614,-0.00032004,-0.01176753,0.01358928
615,0.06501684,-0.00760704,-0.01558336
616,0.10051637,0.00571144,0.03338237
617,-0.00179713,0.0048498,-0.00595762
618,-0.08589312,0.0031019,-0.00379121
619,-0.03884762,-0.02163945,0.01189062
620,0.04692241,-0.01595264,-0.02971425
621,0.01405703,-0.00580991,0.03929075
622,-0.02459365,-0.00494827,-0.04507604
623,-0.05455407,-0.00103397,0.0130723
624,0.05435713,-0.01738049,0.05347087
625,0.09734062,-0.01974385,-0.05622812
626,-0.01041353,-0.0082225,0.04411593
627,-0.04561764,-0.00359427,-0.01720817
628,-0.01745435,0.00420972,-0.03328389
629,-0.07513494,-0.00733624,-0.01339234
630,-0.00462823,-0.01774977,-0.02250109
631,-0.00544064,-0.00814865,-0.01038891
632,-0.04300811,-0.00388969,0.02082705
633,0.00777937,0.00413587,0.00989654
634,0.01019196,-0.01198909,-0.00157557
635,0.0138847,-0.01986694,-0.00268339
636,-0.00113244,-0.01558336,-0.00029542
637,-0.00829636,0.00007385,-0.00155095
638,-0.00305266,0.00420972,-0.00051698
639,0.03119134,-0.01265379,-0.00009847
640,0.11543504,-0.00288034,0.03906919
641,0.11344096,-0.00044313,0.0079517
642,0.09061983,0.00563758,0.05352011
643,-0.12754723,0.00536678,0.05519415
644,0.02592303,-0.01189062,-0.05401247
645,-0.10344595,-0.02464288,-0.12771956
646,-0.0067454,-0.01324463,-0.01221066
647,0.04017701,0.00046775,0.03328389
648,0.06612466,-0.00438205,-0.02936959
649,-0.07784295,-0.01964537,-0.01683889
650,-0.01287535,-0.01450016,-0.00809941
651,-0.01831599,-0.00780399,-0.00952727
652,0.00273263,-0.00128015,-0.00278186
653,0.00608071,0.00977345,0.00576067
654,-0.00610533,-0.00585915,0.00206793
655,0.00093549,-0.01654347,-0.00509598
656,0.01029043,-0.00809941,0.00177252
657,-0.01112746,-0.00354503,-0.00679464
658,0.02848333,0.00585915,0.01533718
659,0.10435682,-0.00807479,-0.02405204
660,0.05142755,-0.00039389,0.00423434
661,0.04426364,-0.00029542,0.09079216
662,-0.13079684,0.00438205,-0.06127486
663,0.03306233,0.00157557,0.03148676
664,-0.07744906,-0.00827174,-0.03099439
665,0.05398785,-0.00278186,0.04660237
666,-0.13370179,-0.01245684,-0.02464288
667,0.11056063,-0.01043814,-0.02730166
668,-0.03732129,-0.00056622,0.00120629
669,0.31147028,-0.01486943,-0.01597725
670,-0.15992024,-0.02095014,-0.01400779
671,-0.05509568,-0.01240761,0.00371736
672,0.03709972,-0.00802555,-0.02250109
673,-0.08965972,-0.00347118,-0.01910377
674,-0.10841884,-0.01137364,-0.04982737
675,0.05411094,-0.00829636,0.01221066
676,0.07442101,-0.01346619,0.03813369
677,0.01504176,-0.00068931,-0.02163945
678,-0.05123061,0.00100935,0.04815332
679,0.02072858,-0.01356466,-0.04106326
680,0.01829137,-0.01294921,-0.00494827
681,-0.03589343,-0.00164942,0.02050701
682,-0.10940357,0.00125553,0.00834559
683,0.03564725,0.0039143,0.01437707
684,0.03552416,-0.01142287,-0.02789249
685,0.03522874,-0.02163945,-0.01654347
686,0.04182643,-0.00965036,-0.00019695
687,0.02735089,-0.00610533,-0.01506638
688,-0.01868526,-0.00315114,-0.02501216
689,-0.04965504,-0.0110536,-0.00556373
690,-0.03904457,-0.00937956,-0.04441135
691,0.03756747,-0.0051206,0.03141291
692,-0.0904475,0.00416049,-0.01706046
693,-0.04118636,0.00918261,0.01531256
694,0.01504176,-0.0122599,-0.05093519
695,0.0187345,-0.0125307,0.05548957
696,-0.03798598,-0.01063509,0.01085665
697,0.03013276,-0.00066469,0.011866
698,0.11097914,0.00113244,-0.02872951
699,-0.12350983,-0.01651886,0.01934996
700,-0.02663696,-0.02001465,-0.00913338
701,0.01523871,-0.00950265,0.00684388
702,-0.07355937,-0.00263415,0.02259957
703,0.21408043,0.00398816,-0.09054598
704,-0.05888689,-0.00534216,0.03924151
705,-0.05265847,-0.01531256,0.01319539
706,0.20135278,-0.00544064,-0.01745435
707,-0.05167374,0.00140324,0.02860642
708,0.01767591,0.00398816,0.02565223
709,-0.13444034,-0.02429823,-0.02863104
710,0.12902432,-0.02208258,-0.01179215
711,-0.26124902,-0.0074101,0.02131942
712,0.04224494,-0.0094288,0.06595233
713,0.05105828,0.004579,-0.02860642
714,0.0200885,-0.01437707,-0.06393363
715,-0.09187536,-0.01570645,-0.01073356
716,-0.0266862,-0.00883796,-0.01134902
717,-0.01161982,-0.00433281,-0.00487442
718,0.08660705,0.00162481,-0.04140792
719,-0.05640044,-0.01720817,-0.00401278
720,0.09337708,-0.01041353,0.01866064
721,-0.08574541,-0.00827174,-0.00994578
722,0.05866532,0.00194484,-0.02964039
723,0.05935464,0.00736086,0.04716859
724,0.07907386,-0.00950265,0.00777937
725,0.12560238,-0.01250608,0.03256996
726,-0.26043662,-0.00489903,-0.04670085
727,0.03842911,0.00103397,-0.01161982
728,0.05509568,0.00497289,0.01176753
729,0.08515458,-0.0036435,0.04158025
730,0.00790246,-0.00625304,0.05324931
731,-0.00782861,-0.00105859,-0.00507136
732,-0.09414024,-0.00851792,-0.03670583
733,-0.03461328,-0.00078778,-0.0172574
734,-0.02365815,-0.0115952,-0.0122599
735,-0.01947305,-0.02060549,-0.01683889
736,0.0039143,-0.01248146,0.00103397
737,0.00420972,-0.00130477,-0.02378124
738,0.0064746,0.00780399,-0.00736086
739,0.01031505,-0.01405703,0.03549954
740,0.00945341,-0.01100436,0.00034466
741,-0.00204332,-0.00561296,0.01125055
742,0.10558774,-0.00224026,0.02503677
743,-0.04581459,0.00014771,0.00100935
744,-0.04379589,-0.01831599,-0.00386507
745,0.09470646,-0.01499252,0.0149679
746,-0.08894579,-0.01344157,-0.02939421
747,-0.04293425,-0.00366812,-0.01432783
748,0.08227424,0.004579,0.00760704
749,-0.03549954,-0.0053914,0.0916538
750,-0.11134841,-0.01413088,-0.04226956
751,0.09086601,-0.01949767,-0.06570615
752,0.04953195,-0.00445591,-0.01777439
753,-0.05950234,-0.00371736,-0.01703584
754,0.01196448,-0.01125055,-0.04963042
755,0.0295173,-0.0022895,0.05561266
756,0.0961097,-0.00770552,0.05790216
757,-0.02159022,0.00435743,-0.03946308
758,-0.06361359,0.0040374,-0.0179221
759,0.08215115,-0.00588377,-0.0005416
760,-0.02360892,-0.01134902,0.01693737
761,-0.01462325,-0.00130477,-0.00329885
762,0.00785323,-0.00519445,-0.00401278
763,0.11900469,0.02159022,0.01597725
764,-0.21115085,-0.00342194,-0.01868526
765,-0.00659769,-0.00743472,0.03082207
766,-0.11415489,-0.00704082,0.01681427
767,0.01811904,-0.00034466,-0.01097975
768,0.04928577,0.00470209,-0.00782861
769,0.01666656,-0.00696697,-0.01959614
770,0.18948678,-0.01004425,-0.00017233
771,-0.12104801,-0.00329885,0.0008124
772,-0.12119572,-0.00440667,-0.01075818
773,0.01546027,0.00342194,0.01019196
774,0.11289936,-0.00962574,0.04884264
775,-0.07045747,-0.00347118,-0.06233345
776,-0.00329885,-0.0048498,-0.00644999
777,0.01880835,0.00881334,0.03850297
778,0.10113183,0.01275226,-0.01905454
779,0.10699098,0.00423434,0.043402
780,0.01902992,0.00322499,0.00477594
781,-0.23249489,-0.00635151,-0.05332316
782,0.24317921,0.00039389,0.02791711
783,-0.05448022,0.00790246,0.01048738
784,-0.12070335,-0.01386008,-0.02594765
785,0.04692241,-0.01137364,0.00475133
786,-0.00967498,-0.0230427,-0.01917763
787,-0.10910815,0.01068433,-0.01016734
788,-0.043402,0.00263415,-0.00659769
789,0.06164413,-0.0076809,0.03074821
790,0.0187345,-0.01265379,0.02764631
791,-0.05955158,-0.01053662,-0.02232877
792,0.06176723,-0.00585915,0.01006887
793,0.05987162,0.00157557,0.02323964
794,-0.10310129,-0.01602649,-0.03904457
795,-0.05854223,-0.01297383,0.01085665
796,0.00632689,-0.00475133,0.02063011
797,0.11395795,0.0079517,-0.03293924
798,-0.23525213,0.01073356,-0.0022895
799,0.34852077,-0.01166906,-0.03313618
800,-0.1505653,-0.01110284,-0.02124556
801,-0.04953195,-0.00551449,0.06083173
802,-0.01191524,0.0082225,0.02127018
803,0.01093051,0.00915799,0.00770552
804,0.09665131,0.00002462,-0.12058026
805,0.13123997,-0.00573606,0.05315083
806,0.04199876,-0.00531755,-0.06112715
807,-0.02789249,0.00696697,0.0847853
808,-0.07227922,0.01137364,0.04005392
809,-0.0944849,-0.01038891,-0.06715863
810,-0.06939889,-0.01713431,-0.06873419
811,-0.01112746,-0.01031505,0.01189062
812,-0.01026582,-0.00361888,-0.01518947
813,0.17378033,0.01179215,0.00445591
814,0.10221503,-0.01240761,0.11221005
815,-0.18936369,-0.01853755,-0.08906888
816,0.04551917,-0.01666656,0.01602649
817,-0.00009847,-0.00819788,-0.0235843
818,0.02284575,-0.00502213,-0.01843908
819,0.00625304,-0.00962574,-0.02651387
820,0.01233375,-0.01248146,-0.0136139
821,0.00238797,-0.00625304,0.01454939
822,-0.01090589,-0.00105859,-0.01531256
823,0.06440138,0.00379121,0.01558336
824,0.2447794,-0.0076809,-0.03057588
825,-0.01816828,-0.00883796,0.0175282
826,-0.06765099,-0.00128015,0.07272235
827,-0.11474573,0.01521409,0.03412091
828,-0.04847336,0.00231412,-0.0459623
829,0.11353944,0.00068931,0.05738517
830,0.0366566,0.00169866,0.03574572
831,-0.26745282,-0.00644999,-0.00113244
832,-0.00120629,-0.01115207,-0.03407168
833,0.03094516,-0.01001963,0.02099938
834,0.10127954,-0.03284076,-0.06666626
835,0.03810907,-0.00300343,0.00805017
836,-0.04081708,-0.00632689,0.00322499
837,0.11974324,-0.00625304,-0.00893643
838,-0.01974385,0.00814865,0.00925647
839,0.01912839,-0.02181178,-0.01548489
840,-0.0601178,-0.02070396,-0.01171829
841,-0.02840948,-0.01843908,-0.00915799
842,-0.00155095,-0.00654846,0.02218106
843,-0.00684388,-0.00167404,-0.05854223
844,0.01688813,-0.01568183,0.0005416
845,0.02902493,-0.00723777,0.03702587
846,0.03111749,-0.00329885,0.00260954
847,0.05750827,-0.00324961,0.01189062
848,0.14938363,0.00224026,-0.02801558
849,-0.19367189,-0.01516485,-0.0064746
850,-0.12299285,-0.01560798,-0.0039143
851,0.03183142,-0.00608071,-0.00499751
852,-0.12291899,-0.00199408,0.00716391
853,0.14940825,0.00128015,-0.0487934
854,-0.08709942,-0.01546027,0.02518448
855,0.06538611,-0.01516485,-0.01750359
856,-0.03133905,-0.01026582,-0.05265847
857,-0.00595762,0.005933,0.02149174
858,0.03990621,0.00950265,0.01233375
859,0.07030976,-0.00416049,0.00667155
860,-0.00103397,-0.0200885,0.05512029
861,-0.04822718,0.00017233,0.05246152
862,-0.06760175,0.00288034,-0.00913338
863,0.17013682,0.00251106,-0.07190995
864,0.01161982,-0.01582954,-0.01381085
865,-0.11474573,-0.01706046,-0.00612995
866,0.07080213,-0.01080742,0.01843908
867,-0.01767591,0.00561296,0.00041851
868,-0.18087039,0.00477594,-0.04126021
869,0.03407168,-0.00905952,-0.02395357
870,-0.02060549,-0.01683889,0.00128015
871,0.05420942,-0.00248644,0.01701122
872,0.04820256,-0.00152633,-0.02311655
873,0.02796635,0.00878872,-0.01715893
874,-0.08119104,-0.00157557,-0.02232877
875,-0.04963042,-0.00548987,0.01435245
876,-0.01979308,-0.00659769,0.04940886
877,0.01816828,-0.00494827,0.0385522
878,0.03554877,0.00251106,-0.03825678
879,-0.01782362,-0.00829636,-0.00044313
880,-0.05470178,-0.01277688,-0.02159022
881,0.10029481,-0.00711468,-0.01678966
882,-0.07648895,0.00366812,-0.00642537
883,0.00915799,0.00841945,-0.02149174
884,0.07904925,0.00115706,0.03365317
885,-0.01216142,-0.01718355,0.03941384
886,-0.05792678,-0.0125307,-0.03904457
887,-0.01681427,-0.00334808,0.00662231
888,-0.02373201,-0.00731162,0.00509598
889,0.02784326,0.0048498,-0.02811406
890,0.04140792,-0.01125055,-0.00782861
891,0.03417015,-0.00770552,-0.01523871
892,-0.0136139,0.00962574,0.00145248
893,-0.00401278,0.00096011,0.01201371
894,-0.03431786,-0.00376659,-0.00696697
895,0.0505413,-0.011866,0.03769056
896,-0.02688314,0.00534216,0.01075818
897,0.02676005,0.00524369,-0.00290496
898,-0.02205796,0.00278186,-0.02343659
899,0.01718355,-0.00076317,-0.00632689
900,-0.0229196,-0.00728701,-0.07033438
901,-0.01838984,-0.02321502,-0.01285073
902,0.00059084,-0.01272764,-0.00915799
903,0.25206641,0.00433281,0.00305266
904,-0.08756717,-0.01376161,0.01905454
905,-0.06735557,-0.02543067,-0.0149679
906,0.00605609,-0.01745435,0.00585915
907,0.01553412,-0.0079517,-0.06526302
908,-0.08540076,-0.00305266,-0.01166906
909,0.00632689,-0.01959614,-0.02131942
910,0.11499191,-0.01282612,0.06772485
911,-0.0989408,-0.01516485,-0.03165909
912,-0.01703584,-0.01016734,0.00839483
913,0.14938363,-0.00610533,-0.00827174
914,-0.09128452,-0.01324463,0.01986694
915,-0.02090091,-0.016445,-0.04458368
916,-0.01166906,-0.01447554,-0.02488907
917,-0.02850795,-0.01152135,-0.00448052
918,0.05221534,-0.00844406,-0.03269306
919,0.09315551,-0.01570645,0.03500717
920,-0.1639084,-0.01804519,-0.00718853
921,0.02284575,-0.00856716,-0.04593768
922,-0.04116174,-0.00893643,-0.00526831
923,-0.01518947,-0.01400779,-0.00445591
924,0.03217607,-0.03993082,0.01349081
925,0.05667124,-0.00982269,0.02284575
926,0.00918261,-0.00635151,-0.03392397
927,0.00814865,0.00007385,-0.01930072
928,-0.10871426,0.00071393,0.00297881
929,0.13855159,-0.01154597,-0.00290496
930,-0.01782362,-0.01447554,-0.01816828
931,-0.02538143,-0.00354503,-0.0008124
932,0.03530259,0.00595762,0.07518418
933,0.35669403,0.0068685,-0.05041821
934,-0.17365724,-0.00731162,-0.01558336
935,-0.0618657,-0.00657308,-0.01582954
936,-0.04507604,-0.00681926,0.01454939
937,0.13286477,0.00155095,0.00088626
938,-0.05204301,0.00827174,0.00672079
939,0.058493,-0.00704082,0.00066469
940,-0.04522375,-0.00637613,0.00940418
941,-0.07572578,-0.01277688,-0.04512528
942,-0.01922686,-0.01939919,0.00009847
943,-0.00576067,-0.00809941,-0.01730664
944,-0.00864101,-0.00251106,0.0082225
945,-0.00137862,-0.00475133,-0.03303771
946,-0.0033727,-0.00583453,0.00199408
947,-0.05393862,-0.01257993,0.01479558
948,0.01425398,-0.01048738,-0.03178218
949,0.05285541,0.00339732,0.04832565
950,-0.0149679,-0.00561296,0.02099938
951,0.00401278,-0.00765628,0.03554877
952,0.00029542,-0.00709006,-0.05312621
953,-0.08192958,0.00169866,-0.04217109
954,-0.05965005,-0.01358928,-0.03749362
955,0.02269804,-0.01134902,-0.00224026
956,-0.01676504,-0.00583453,-0.00142786
957,0.02616921,-0.00765628,0.01688813
958,0.18864976,0.00465285,-0.01277688
959,-0.1055385,-0.01878374,0.00128015
960,-0.08685324,-0.01654347,0.01779901
961,-0.01691275,-0.01479558,-0.01011811
962,0.04473139,-0.00728701,0.01166906
963,0.06107791,-0.00561296,-0.01610034
964,-0.01898068,0.00352041,0.02690776
965,-0.17636525,-0.02740013,-0.01605111
966,0.35903277,-0.00851792,-0.07075289
967,-0.08867499,-0.00576067,0.02188564
968,0.03793675,0.01622344,0.00536678
969,-0.0544556,-0.02727704,0.0274986
970,-0.02850795,-0.02070396,-0.02287037
971,0.00076317,0.00155095,-0.02321502
972,-0.00452976,-0.00275725,-0.02016236
973,-0.01459863,0.00994578,-0.01093051
974,0.01467249,-0.03013276,0.01740511
975,-0.01479558,0.00600686,0.01580493
976,0.04241727,-0.00349579,0.00534216
977,0.0498766,0.00489903,0.0040374
978,0.02127018,0.01001963,0.00465285
979,-0.03168371,-0.01573107,0.02173793
980,-0.10017172,-0.01043814,-0.0203593
981,0.04963042,-0.0175282,-0.00226488
982,0.06058555,0.00955189,-0.02543067
983,-0.08340668,0.00728701,-0.01085665
984,0.06393363,-0.01930072,0.05302774
985,-0.06715863,-0.02119633,-0.02422437
986,-0.03394859,-0.01171829,-0.00883796
987,0.02599689,0.0172574,0.0300589
988,0.08242195,0.00920723,-0.0200885
989,-0.06836492,0.00169866,-0.04635619
990,0.03850297,-0.01683889,-0.00974883
991,-0.00243721,-0.03412091,0.00401278
992,-0.02013774,0.00625304,0.00792708
993,0.01678966,0.00423434,0.00091088
994,-0.02368277,-0.01902992,0.0005416
995,0.00009847,-0.01102898,-0.00758243
996,0.00366812,0.00374198,-0.00059084
997,0.00773013,-0.00312652,0.00029542
998,-0.12318979,0.01154597,0.01349081
999,0.05396324,-0.00711468,-0.00068931
1000,-0.01693737,0.01656809,-0.00398816
1001,0.04832565,0.01238299,-0.00760704
1002,0.04896573,-0.00226488,0.00644999
1003,0.33355286,0.0017479,0.11383485
1004,-0.25150019,-0.00920723,-0.04544532
1005,0.03350546,-0.01260455,-0.06144719
1006,-0.04335276,0.00034466,-0.03037894
1007,0.00667155,0.00231412,-0.03823216
1008,-0.0181929,0.00071393,-0.01445092
1009,0.05802525,-0.0148202,-0.03111749
1010,-0.07166377,-0.01979308,-0.01779901
1011,-0.01868526,-0.00292957,-0.00743472
1012,0.01075818,0.01117669,-0.00758243
1013,0.00667155,0.00507136,-0.0115952
1014,0.01036429,-0.00445591,0.00974883
1015,-0.03128981,-0.02417514,0.00164942
1016,-0.12326365,0.00096011,0.00361888
1017,0.23672923,0.00361888,0.02513525
1018,0.13320943,0.01548489,0.07678437
1019,-0.10679403,-0.0204824,-0.01770053
1020,0.0385522,-0.02087629,0.00531755
1021,0.10932971,-0.01171829,0.00588377
1022,-0.02845871,-0.0062038,-0.00672079
1023,-0.17732536,-0.00841945,-0.01277688
1024,0.1058093,-0.01393394,-0.08389904
1025,0.09532192,0.00913338,-0.01472172
1026,-0.18815739,-0.02099938,-0.01294921
1027,0.01447554,-0.02577532,-0.00177252
1028,-0.00379121,-0.00002462,0.03254535
1029,-0.01257993,-0.00864101,-0.03030508
1030,-0.0010832,-0.021024,0.00189561
1031,0.00354503,-0.02119633,0.04177719
1032,0.03500717,0.01445092,0.01228451
1033,-0.0005416,0.01720817,-0.04815332
1034,0.01048738,0.00236335,0.05356934
1035,0.06907885,0.00379121,-0.0090349
1036,-0.15839391,0.00216641,0.08709942
1037,0.14074262,0.00157557,-0.03924151
1038,-0.00728701,0.01139826,0.04839951
1039,-0.02666158,-0.00642537,0.01806981
1040,0.05923154,-0.01203833,-0.05832067
1041,0.01201371,-0.00088626,0.00411125
1042,0.06890652,0.00189561,0.01356466
1043,-0.15536587,0.0087641,0.03956155
1044,0.03623809,-0.00292957,-0.00531755
1045,0.05086133,-0.01014272,-0.05007355
1046,-0.06053631,-0.00809941,0.0076809
1047,0.10201809,-0.01203833,-0.03133905
1048,-0.09702058,-0.00115706,-0.01824213
1049,0.05492335,0.00068931,-0.01349081
1050,-0.00285572,-0.00635151,0.0149679
1051,-0.06627237,-0.00413587,0.04069399
1052,-0.04588844,0.00260954,-0.03488408
1053,0.01053662,0.00809941,0.0102412
1054,0.06403211,-0.00445591,-0.01235837
1055,0.00118168,-0.01164444,-0.00699159
1056,-0.00940418,0.02223029,0.01425398
1057,-0.01829137,0.00777937,0.03993082
1058,0.02422437,0.0146971,0.02188564
1059,0.04212185,-0.00595762,-0.04827642
1060,-0.08045249,-0.00078778,0.07050671
1061,0.07018667,-0.0036435,-0.05420942
1062,-0.00189561,0.00009847,-0.02016236
1063,0.0215656,0.00002462,-0.00834559
1064,-0.07835994,-0.01745435,-0.02501216
1065,-0.04495295,-0.00745933,0.08732098
1066,0.0277694,-0.02444594,0.00524369
1067,0.0093057,0.00905952,0.02247648
1068,-0.11083143,-0.00891181,-0.04244189
1069,0.08313588,-0.02213182,-0.02506139
1070,0.00748395,-0.02543067,0.00487442
1071,0.0033727,-0.01297383,-0.01999003
1072,-0.00251106,-0.00888719,0.00608071
1073,0.00856716,-0.00280648,0.01201371
1074,-0.00128015,-0.01843908,-0.00851792
1075,0.00588377,-0.02033469,0.00290496
1076,-0.00716391,-0.01208757,0.00140324
1077,-0.0082225,0.00137862,-0.02131942
1078,0.02909879,-0.00150171,0.00654846
1079,0.05300312,-0.01632191,0.02257495
1080,-0.0473163,-0.01774977,-0.02860642
1081,-0.05910845,-0.00979807,-0.01048738
1082,0.09135838,-0.00514522,0.06624775
1083,-0.00728701,0.00204332,0.00649922
1084,-0.10420911,-0.01826675,0.01605111
1085,0.04177719,-0.01843908,-0.05467717
1086,0.01553412,-0.00388969,-0.01373699
1087,0.04153101,0.00051698,-0.02242724
1088,0.02299346,-0.00595762,0.00866563
1089,-0.03431786,-0.01770053,-0.03303771
1090,-0.00817326,-0.01826675,0.04069399
1091,-0.08685324,-0.01381085,0.01713431
1092,0.03670583,-0.00352041,0.00051698
1093,0.03067436,-0.00162481,-0.00219103
1094,-0.02050701,-0.02072858,-0.02629231
1095,-0.01504176,-0.0238551,-0.01184139
1096,0.00482518,-0.01528794,0.00896105
1097,0.02309193,-0.0079517,0.03559801
1098,0.01996541,0.00612995,-0.02033469
1099,-0.0246675,-0.01102898,-0.10989593
1100,0.01491867,-0.0102412,0.0115952
1101,0.0115952,0.00100935,0.00428358
1102,-0.03468713,0.0074101,-0.00445591
1103,-0.01043814,0.0102412,-0.03542568
1104,-0.011866,-0.01349081,-0.01696198
1105,-0.00076317,-0.00192022,-0.00071393
1106,0.02927112,0.00514522,-0.004579
1107,0.08892117,0.00477594,-0.00470209
1108,-0.01570645,-0.00022156,0.02877875
1109,0.06742943,-0.00100935,0.00571144
1110,-0.04611001,-0.00871487,-0.01445092
1111,-0.01619882,-0.00034466,0.03481023
1112,0.00216641,-0.00571144,0.02508601
1113,0.00630228,-0.00329885,-0.07752291
1114,0.03818293,-0.00157557,0.00265877
1115,-0.05103366,-0.00497289,0.02090091
1116,0.04359895,-0.00792708,-0.00302805
1117,0.0022895,-0.00743472,-0.03197913
1118,-0.00438205,0.01287535,-0.03042817
1119,-0.01068433,-0.01038891,-0.00637613
1120,0.00260954,-0.01408165,-0.02168869
1121,0.04020163,-0.01715893,0.01678966
1122,0.05536648,-0.00497289,0.00736086
1123,0.09734062,-0.00238797,-0.06742943
1124,-0.03724743,-0.01811904,-0.02506139
1125,0.0983992,-0.01038891,0.00032004
1126,-0.07018667,-0.01878374,-0.01349081
1127,-0.00450514,-0.01646962,-0.01902992
1128,-0.02754784,0.00039389,-0.00509598
1129,0.04894111,-0.02397819,0.00118168
1130,0.0392169,-0.00780399,0.0121368
1131,0.04699627,-0.00354503,0.00883796
1132,-0.03515488,0.0062038,0.0677987
1133,0.03549954,0.00901028,0.02072858
1134,-0.1373453,-0.00832097,0.011866
1135,0.03375164,-0.02506139,-0.06427829
1136,-0.08500687,0.00130477,-0.0138847
1137,0.09283547,0.00809941,0.00425896
1138,-0.00056622,0.00632689,-0.00470209
1139,-0.0791231,-0.0079517,0.03067436
1140,-0.0403001,-0.01063509,-0.01794671
1141,0.05866532,-0.01959614,-0.03781365
1142,0.00497289,-0.00657308,-0.0121368
1143,-0.02294422,0.00413587,-0.01129978
1144,0.04054628,-0.01398317,-0.01959614
1145,0.00940418,-0.0122599,0.00263415
1146,0.22117049,-0.01706046,-0.00374198
1147,-0.14293364,0.00802555,-0.01398317
1148,-0.00571144,0.00226488,-0.00977345
1149,0.24308074,-0.01422936,0.00386507
1150,-0.25519293,-0.01770053,-0.02599689
1151,-0.00982269,-0.01450016,-0.01523871
1152,-0.05814834,-0.00659769,-0.00979807
1153,-0.01851293,0.00502213,0.00152633
1154,0.01959614,0.00032004,0.00859177
