製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,
計測時ID,1,2,
計測開始時刻,10/10 16:07:20,10/10 16:07:20,
サンプリング周波数,200,200,
シーケンス数,7188,7188,
PGAゲイン,x12,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,,
ファイル保存形式,演算データ,演算データ,
シーケンス番号,EMG01[ｍV],EMG01[ｍV],
5532,0.01139826,-0.03202836,
5533,-0.01386008,0.01179215,
5534,-0.00413587,0.00940418,
5535,0.00499751,0.00411125,
5536,-0.01799595,-0.02998505,
5537,0.00731162,0.00155095,
5538,-0.00507136,0.02678467,
5539,-0.00211717,-0.01196448,
5540,0.00078778,-0.00120629,
5541,0.01922686,-0.00384045,
5542,0.01115207,-0.01085665,
5543,-0.03104363,-0.00662231,
5544,0.00322499,-0.00292957,
5545,0.00605609,0.04325429,
5546,0.00288034,-0.05548957,
5547,0.02213182,-0.01198909,
5548,-0.01939919,-0.00290496,
5549,-0.01555874,-0.01134902,
5550,0.00992116,0.01642038,
5551,-0.00487442,-0.03215145,
5552,0.00396354,-0.06026551,
5553,0.01627267,-0.07242693,
5554,-0.0010832,0.03737053,
5555,-0.00388969,-0.00248644,
5556,-0.00423434,0.00162481,
5557,0.01432783,0.02119633,
5558,0.00226488,-0.01789748,
5559,0.02316579,-0.05947773,
5560,0.00347118,-0.01001963,
5561,-0.01494329,0.0292465,
5562,0.02181178,-0.02348582,
5563,-0.00534216,-0.01952228,
5564,-0.01486943,0.02279651,
5565,0.01479558,-0.02087629,
5566,0.00423434,0.00945341,
5567,-0.00231412,0.07380556,
5568,0.00974883,-0.06198879,
5569,0.01090589,-0.01454939,
5570,-0.00544064,0.0110536,
5571,0.01358928,-0.01467249,
5572,0.00928109,0.09492803,
5573,-0.01117669,-0.06408134,
5574,-0.00745933,-0.03759209,
5575,-0.01548489,-0.00371736,
5576,0.01036429,0.0136139,
5577,0.01294921,-0.01767591,
5578,0.00226488,-0.03995544,
5579,-0.00561296,-0.00544064,
5580,0.01100436,-0.00839483,
5581,0.00273263,-0.00716391,
5582,-0.01189062,-0.0167158,
5583,-0.00925647,0.01639576,
5584,0.01014272,0.03306233,
5585,-0.01560798,-0.01678966,
5586,-0.00526831,-0.00374198,
5587,0.02343659,-0.00622842,
5588,0.01523871,-0.00807479,
5589,-0.02124556,-0.00580991,
5590,-0.00071393,-0.00977345,
5591,-0.00832097,-0.00334808,
5592,0.00856716,0.02442132,
5593,-0.00950265,-0.00871487,
5594,-0.0238551,0.0686111,
5595,0.00076317,0.01863603,
5596,-0.00066469,-0.07949238,
5597,0.01499252,-0.00534216,
5598,0.01518947,0.00017233,
5599,-0.00893643,0.00612995,
5600,-0.00014771,-0.0096996,
5601,0.00743472,0.00192022,
5602,0.00475133,0.0320776,
5603,-0.00955189,-0.02624307,
5604,-0.00019695,0.03082207,
5605,-0.00521907,-0.02284575,
5606,-0.00152633,-0.00915799,
5607,0.02939421,-0.00681926,
5608,0.00782861,-0.00514522,
5609,-0.01934996,-0.0062038,
5610,-0.00733624,-0.0218364,
5611,-0.00598224,0.01450016,
5612,-0.0036435,0.02678467,
5613,0.00460362,0.01393394,
5614,-0.00206793,-0.14578936,
5615,-0.02063011,0.00563758,
5616,0.01573107,0.0277694,
5617,0.00374198,-0.01171829,
5618,0.01755282,-0.00226488,
5619,0.02378124,0.00635151,
5620,-0.01782362,-0.01265379,
5621,-0.01260455,0.00846868,
5622,-0.00731162,0.05881303,
5623,0.00379121,-0.05659739,
5624,-0.00933032,-0.04143254,
5625,0.00292957,0.02631692,
5626,0.00401278,-0.04697165,
5627,0.01014272,-0.02109785,
5628,0.00105859,-0.00753319,
5629,0.01285073,-0.00982269,
5630,0.00475133,-0.0095765,
5631,-0.00534216,0.01826675,
5632,-0.00438205,-0.03894609,
5633,0.01639576,0.06629699,
5634,-0.0102412,-0.03899533,
5635,-0.00132939,-0.00046775,
5636,0.01216142,-0.0095765,
5637,-0.01688813,-0.00733624,
5638,0.00032004,0.0274986,
5639,-0.00595762,-0.03328389,
5640,-0.00152633,0.00019695,
5641,0.01592802,-0.04891649,
5642,-0.00078778,0.03783827,
5643,-0.00536678,0.01265379,
5644,0.05226458,-0.00598224,
5645,-0.02316579,-0.04404207,
5646,-0.00009847,0.04032472,
5647,-0.00260954,-0.02860642,
5648,-0.01782362,-0.05012279,
5649,0.01110284,0.04300811,
5650,-0.00524369,-0.01282612,
5651,-0.0068685,-0.00167404,
5652,0.00211717,0.0062038,
5653,-0.00128015,0.00408663,
5654,0.00509598,-0.03493332,
5655,-0.0067454,-0.01425398,
5656,-0.00068931,-0.01179215,
5657,0.00869025,-0.01410627,
5658,0.02124556,-0.0025603,
5659,-0.00728701,-0.01063509,
5660,-0.00745933,0.00105859,
5661,-0.00950265,-0.00891181,
5662,0.00162481,0.03266844,
5663,0.01026582,-0.02001465,
5664,0.00551449,-0.00096011,
5665,0.0094288,0.01129978,
5666,0.00915799,-0.01533718,
5667,-0.00142786,-0.01573107,
5668,0.00851792,-0.00278186,
5669,-0.01836523,0.03933999,
5670,0.00329885,-0.03121596,
5671,0.00288034,-0.02306731,
5672,0.01233375,-0.05977315,
5673,0.00327423,-0.02321502,
5674,-0.00654846,0.00118168,
5675,-0.01289997,0.00167404,
5676,0.01459863,-0.02257495,
5677,-0.0082225,0.04559303,
5678,0.01893145,-0.02914802,
5679,0.00844406,-0.03045279,
5680,0.01767591,0.00987192,
5681,-0.00317576,-0.01297383,
5682,-0.01767591,0.0039143,
5683,0.01189062,-0.0159034,
5684,0.00814865,0.01528794,
5685,-0.00760704,-0.00982269,
5686,-0.00846868,0.03823216,
5687,0.00379121,-0.03210222,
5688,0.01506638,-0.02538143,
5689,0.01866064,0.00546525,
5690,-0.00558835,-0.01026582,
5691,-0.01142287,-0.01386008,
5692,0.00253568,-0.00398816,
5693,-0.00435743,0.00093549,
5694,0.03564725,-0.00440667,
5695,-0.01272764,-0.01191524,
5696,-0.01718355,0.00388969,
5697,0.01203833,0.00132939,
5698,0.00226488,-0.00253568,
5699,-0.00925647,0.02703085,
5700,-0.00327423,-0.01730664,
5701,-0.00423434,-0.03121596,
5702,0.01041353,-0.00280648,
5703,0.02353506,-0.02058087,
5704,-0.00251106,0.01573107,
5705,0.03732129,-0.06260425,
5706,-0.00881334,-0.01651886,
5707,-0.03276691,-0.00440667,
5708,-0.00807479,0.04967966,
5709,0.00179713,-0.02698162,
5710,0.00497289,0.00839483,
5711,0.02676005,-0.01282612,
5712,0.01693737,0.00032004,
5713,-0.00093549,-0.00142786,
5714,0.00125553,0.01068433,
5715,-0.00413587,-0.0125307,
5716,-0.01373699,0.02774478,
5717,0.01454939,-0.05942849,
5718,0.02341197,0.03183142,
5719,0.00684388,-0.03613961,
5720,-0.01627267,0.0002708,
5721,0.01056124,-0.04414055,
5722,0.00635151,0.05172297,
5723,-0.01272764,-0.0528308,
5724,-0.00728701,-0.01693737,
5725,-0.0020187,0.00068931,
5726,0.01065971,-0.00785323,
5727,0.01102898,0.02710471,
5728,0.00502213,0.01976847,
5729,-0.00856716,-0.00288034,
5730,0.0087641,-0.04158025,
5731,-0.00150171,0.01733126,
5732,-0.01211219,0.00802555,
5733,-0.00524369,-0.03941384,
5734,-0.01011811,-0.00379121,
5735,0.00411125,0.015091,
5736,0.01984232,-0.02491368,
5737,0.00051698,0.0020187,
5738,-0.01405703,-0.02341197,
5739,-0.00214179,0.00211717,
5740,0.00379121,-0.01393394,
5741,0.00438205,0.05617888,
5742,0.00071393,0.01659271,
5743,0.0068685,-0.03244687,
5744,-0.00588377,-0.01164444,
5745,-0.01715893,-0.02740013,
5746,0.00945341,0.01715893,
5747,0.00672079,-0.03079745,
5748,-0.00241259,0.01265379,
5749,-0.00915799,0.00657308,
5750,0.01191524,-0.01457401,
5751,0.01088127,-0.02624307,
5752,-0.00475133,0.00130477,
5753,-0.01922686,0.02730166,
5754,0.0122599,-0.00300343,
5755,-0.010512,0.03338237,
5756,-0.00561296,-0.04606077,
5757,0.00834559,0.02840948,
5758,0.00349579,-0.02786788,
5759,0.00452976,-0.00568682,
5760,0.00044313,-0.05974853,
5761,-0.01235837,0.03776442,
5762,-0.00278186,-0.01112746,
5763,0.01408165,0.02065472,
5764,0.0144263,0.05460331,
5765,-0.00408663,-0.05068901,
5766,0.03567186,0.00408663,
5767,-0.01804519,-0.01691275,
5768,-0.03037894,0.05492335,
5769,-0.00834559,-0.03860144,
5770,0.00241259,-0.00901028,
5771,0.00568682,-0.01543565,
5772,-0.00379121,-0.00905952,
5773,0.00433281,-0.01152135,
5774,0.01184139,0.00704082,
5775,-0.0051206,-0.00420972,
5776,-0.00379121,-0.01056124,
5777,0.0121368,-0.01435245,
5778,0.00315114,-0.01634653,
5779,-0.02023621,-0.00979807,
5780,0.01097975,-0.00706544,
5781,-0.00526831,-0.00083702,
5782,0.00937956,0.02579994,
5783,0.01221066,0.07208228,
5784,-0.00807479,-0.0351795,
5785,0.00194484,-0.08586851,
5786,0.0172574,0.06014242,
5787,0.00327423,-0.00834559,
5788,0.00632689,-0.00477594,
5789,0.00342194,-0.03879838,
5790,0.02402743,0.03229916,
5791,-0.00142786,0.0144263,
5792,0.00851792,-0.00032004,
5793,0.01386008,-0.00278186,
5794,-0.0125307,0.01912839,
5795,0.01250608,-0.02848333,
5796,-0.01467249,-0.01639576,
5797,0.02090091,0.00068931,
5798,0.01122593,0.03584419,
5799,-0.00428358,-0.03650889,
5800,0.00667155,-0.01339234,
5801,0.01838984,-0.05829605,
5802,0.00285572,0.02604612,
5803,-0.0153618,-0.00100935,
5804,-0.0002708,0.03515488,
5805,-0.00105859,0.01999003,
5806,0.02151636,-0.05017202,
5807,0.01853755,-0.04734092,
5808,-0.00238797,0.0022895,
5809,0.00115706,-0.00718853,
5810,-0.00583453,-0.00359427,
5811,-0.02725242,0.00859177,
5812,0.01627267,-0.01831599,
5813,0.00733624,0.01831599,
5814,0.00657308,-0.00224026,
5815,0.00056622,0.0516245,
5816,0.0022895,-0.1086404,
5817,0.02939421,0.04756249,
5818,0.03111749,-0.02023621,
5819,-0.02112247,0.02026083,
5820,-0.00300343,-0.03008352,
5821,-0.01767591,-0.01582954,
5822,0.00226488,0.0076809,
5823,-0.00300343,-0.00736086,
5824,0.01179215,-0.00913338,
5825,0.0076809,0.00851792,
5826,0.00563758,-0.00659769,
5827,0.01450016,0.03365317,
5828,-0.0122599,-0.03178218,
5829,0.00118168,-0.00548987,
5830,-0.00610533,-0.01176753,
5831,0.00519445,-0.01720817,
5832,0.03096978,-0.00546525,
5833,-0.00760704,-0.005933,
5834,-0.00864101,0.02774478,
5835,0.01762668,-0.02712933,
5836,0.01270302,-0.01605111,
5837,0.00243721,-0.00100935,
5838,-0.01097975,0.02225491,
5839,-0.00745933,0.01282612,
5840,0.02259957,-0.03980773,
5841,0.01358928,-0.00548987,
5842,0.03621347,-0.04377127,
5843,0.00236335,-0.01100436,
5844,0.01728202,0.00189561,
5845,0.01275226,0.00194484,
5846,-0.01866064,-0.01221066,
5847,0.0002708,0.00773013,
5848,-0.00445591,-0.00056622,
5849,0.00162481,-0.01322001,
5850,0.00716391,0.00509598,
5851,0.01346619,-0.02619383,
5852,-0.00928109,0.00595762,
5853,0.00588377,-0.02107323,
5854,0.01004425,0.00376659,
5855,-0.00130477,-0.01888221,
5856,-0.01265379,0.00807479,
5857,0.00004924,-0.06144719,
5858,0.02198411,0.04458368,
5859,-0.00253568,0.00600686,
5860,0.02119633,-0.00841945,
5861,-0.01555874,0.01265379,
5862,-0.01223528,0.01336772,
5863,0.01386008,-0.00807479,
5864,-0.0020187,-0.01681427,
5865,0.0048498,-0.00782861,
5866,0.01728202,0.01917763,
5867,0.00128015,0.02501216,
5868,-0.01558336,-0.00199408,
5869,0.01531256,-0.01693737,
5870,0.02986195,-0.11772454,
5871,0.01112746,0.01893145,
5872,-0.02208258,-0.01558336,
5873,-0.01223528,0.03527797,
5874,-0.00192022,-0.04180181,
5875,-0.01152135,0.01420474,
5876,0.01646962,-0.02838486,
5877,0.00952727,-0.02045778,
5878,-0.00152633,0.02274728,
5879,-0.00435743,-0.00630228,
5880,0.00667155,-0.0102412,
5881,0.00654846,0.01703584,
5882,-0.00088626,0.06070864,
5883,0.02122094,-0.05159988,
5884,0.02033469,-0.05344625,
5885,-0.01622344,0.02149174,
5886,0.00091088,0.02119633,
5887,0.00214179,-0.0257507,
5888,-0.0076809,-0.0159034,
5889,0.01582954,-0.00585915,
5890,-0.00334808,-0.01693737,
5891,-0.00189561,-0.01787286,
5892,0.00064007,0.03362855,
5893,0.02077782,-0.03082207,
5894,-0.0020187,0.04894111,
5895,-0.01203833,-0.04867031,
5896,0.01265379,0.00551449,
5897,0.03279153,-0.01683889,
5898,-0.02567685,-0.02405204,
5899,-0.00576067,-0.00869025,
5900,0.02259957,-0.0144263,
5901,-0.00733624,0.01075818,
5902,0.0036435,-0.01627267,
5903,0.00999502,0.00662231,
5904,0.0036435,0.00445591,
5905,0.00322499,0.0121368,
5906,-0.00472671,0.00915799,
5907,-0.01277688,-0.03402244,
5908,0.01651886,-0.0082225,
5909,0.00962574,-0.02624307,
5910,-0.02323964,-0.01762668,
5911,0.01479558,0.01528794,
5912,-0.00546525,0.00536678,
5913,0.00140324,-0.01905454,
5914,-0.00802555,0.03714896,
5915,-0.00071393,-0.09931008,
5916,0.00905952,0.05300312,
5917,0.0292465,0.00088626,
5918,0.00317576,0.02454441,
5919,0.00009847,-0.00071393,
5920,0.00334808,0.04463291,
5921,0.01203833,-0.00470209,
5922,-0.0068685,-0.03025585,
5923,0.00625304,-0.06477065,
5924,-0.00118168,-0.04335276,
5925,0.00265877,0.00120629,
5926,0.00809941,-0.01693737,
5927,-0.02087629,-0.04170334,
5928,0.00408663,-0.01149673,
5929,-0.00440667,-0.01019196,
5930,0.01245684,0.00214179,
5931,0.01277688,-0.02762169,
5932,0.00046775,0.05716361,
5933,0.01762668,-0.02993581,
5934,0.02257495,0.0366566,
5935,-0.0068685,-0.0048498,
5936,-0.005933,-0.00918261,
5937,0.01142287,-0.03301309,
5938,-0.00780399,0.00130477,
5939,0.00361888,-0.02813868,
5940,0.01400779,-0.01816828,
5941,-0.00617918,-0.00519445,
5942,-0.00718853,-0.00032004,
5943,-0.00435743,-0.00241259,
5944,-0.01041353,0.0002708,
5945,0.00120629,-0.00896105,
5946,0.01112746,0.00765628,
5947,0.02060549,-0.01597725,
5948,-0.01486943,0.00388969,
5949,-0.00083702,-0.0233135,
5950,-0.00745933,0.02328888,
5951,-0.00573606,0.02629231,
5952,0.02501216,-0.02085167,
5953,0.01198909,-0.04839951,
5954,0.01826675,-0.00273263,
5955,-0.00989654,0.0400293,
5956,0.00349579,-0.05947773,
5957,-0.0295173,0.05103366,
5958,-0.01189062,-0.0261446,
5959,0.01240761,-0.05839452,
5960,0.03751823,0.0039143,
5961,0.01580493,-0.05187068,
5962,-0.00809941,0.01504176,
5963,-0.00814865,0.01228451,
5964,0.00632689,-0.04817794,
5965,-0.00019695,0.00819788,
5966,-0.00440667,0.03764133,
5967,0.00100935,-0.05856685,
5968,0.00728701,-0.03074821,
5969,0.00420972,-0.01115207,
5970,0.00718853,-0.00044313,
5971,0.00507136,0.00339732,
5972,0.01565722,0.00297881,
5973,0.00982269,0.00120629,
5974,0.00940418,-0.00544064,
5975,-0.02538143,-0.03313618,
5976,0.00462823,-0.02525834,
5977,0.01553412,0.01056124,
5978,-0.0031019,0.01962076,
5979,0.01100436,-0.022378,
5980,0.00928109,0.03623809,
5981,0.00017233,0.00164942,
5982,0.00226488,0.01149673,
5983,-0.00896105,-0.0338255,
5984,0.00839483,-0.08028016,
5985,0.00290496,0.03082207,
5986,0.01607573,0.0067454,
5987,0.0090349,-0.00145248,
5988,0.01740511,0.00354503,
5989,-0.00029542,0.00354503,
5990,-0.00568682,-0.02149174,
5991,0.01216142,0.00989654,
5992,0.0287049,0.0068685,
5993,-0.0146971,-0.02186102,
5994,0.0082225,-0.00576067,
5995,-0.00773013,-0.01454939,
5996,0.00051698,0.00334808,
5997,0.0093057,0.02594765,
5998,0.02355968,0.0136139,
5999,-0.00349579,0.00064007,
6000,-0.01964537,-0.04660237,
6001,-0.00297881,-0.02323964,
6002,-0.00699159,0.02360892,
6003,0.00334808,-0.02021159,
6004,0.0125307,-0.00416049,
6005,0.00669617,-0.04103865,
6006,0.00571144,-0.01991618,
6007,-0.00536678,0.005933,
6008,-0.00736086,-0.08847804,
6009,0.01031505,0.0768336,
6010,0.01154597,0.00758243,
6011,0.01240761,-0.02218106,
6012,0.00297881,0.02316579,
6013,-0.03096978,-0.00721315,
6014,-0.00871487,-0.01166906,
6015,-0.00950265,-0.03082207,
6016,0.01413088,-0.00758243,
6017,-0.00637613,0.0039143,
6018,-0.00514522,-0.01336772,
6019,0.00022156,-0.03441633,
6020,0.00733624,-0.0306005,
6021,-0.00312652,0.01713431,
6022,0.00408663,-0.03567186,
6023,0.01971923,0.02434746,
6024,0.01767591,0.00721315,
6025,-0.00324961,0.03734591,
6026,-0.0159034,-0.01272764,
6027,-0.01349081,-0.00622842,
6028,-0.00078778,-0.01651886,
6029,0.00489903,-0.06612466,
6030,0.00955189,-0.02378124,
6031,-0.00278186,-0.02235338,
6032,-0.01097975,0.01211219,
6033,0.00327423,-0.01713431,
6034,-0.00502213,-0.03549954,
6035,-0.00514522,0.04446059,
6036,0.00521907,-0.01324463,
6037,0.00187099,0.02998505,
6038,0.00662231,-0.03192989,
6039,0.00120629,-0.04465753,
6040,-0.0048498,0.01966999,
6041,0.01838984,-0.00635151,
6042,0.00608071,-0.00100935,
6043,-0.01152135,0.04106326,
6044,0.02171331,-0.01129978,
6045,-0.00659769,-0.01395856,
6046,-0.0051206,-0.02146713,
6047,-0.00096011,0.0005416,
6048,-0.00548987,0.02038392,
6049,-0.00100935,-0.00029542,
6050,0.02247648,-0.02907417,
6051,-0.00019695,0.00096011,
6052,-0.01912839,0.01248146,
6053,0.00694235,-0.00315114,
6054,0.00691773,-0.01597725,
6055,-0.00723777,-0.00305266,
6056,-0.00071393,0.016445,
6057,0.02875413,0.01866064,
6058,-0.00536678,-0.00672079,
6059,-0.00275725,0.01309692,
6060,0.00273263,0.00142786,
6061,0.02220567,-0.02223029,
6062,0.00475133,-0.00561296,
6063,-0.00630228,0.0040374,
6064,0.01555874,0.0570159,
6065,-0.00758243,-0.07018667,
6066,-0.00667155,0.03476099,
6067,0.00470209,0.00187099,
6068,0.01614958,-0.00352041,
6069,0.00167404,-0.00841945,
6070,-0.00635151,-0.00989654,
6071,0.00901028,0.0153618,
6072,-0.00445591,0.00974883,
6073,0.01802057,0.05265847,
6074,0.01816828,-0.04876878,
6075,-0.0153618,0.00388969,
6076,0.00745933,0.0031019,
6077,0.00706544,-0.03616423,
6078,0.00366812,-0.0148202,
6079,0.01265379,-0.02422437,
6080,-0.00125553,0.01029043,
6081,0.00760704,-0.01090589,
6082,-0.01275226,-0.0148202,
6083,-0.0087641,-0.00608071,
6084,-0.00088626,-0.00312652,
6085,0.005933,-0.00064007,
6086,-0.0010832,0.00475133,
6087,0.00901028,-0.0231904,
6088,0.01312153,0.01816828,
6089,0.01425398,-0.00324961,
6090,0.00145248,0.02717856,
6091,-0.00071393,-0.02998505,
6092,-0.01454939,0.00371736,
6093,-0.0093057,-0.04768558,
6094,0.0062038,-0.02619383,
6095,-0.00002462,-0.03535183,
6096,0.00206793,-0.00974883,
6097,-0.00452976,-0.00029542,
6098,-0.00009847,0.00179713,
6099,0.00851792,0.05443098,
6100,-0.00243721,-0.07195919,
6101,-0.00288034,-0.07190995,
6102,-0.00573606,0.02752322,
6103,0.02567685,0.10792647,
6104,-0.00883796,-0.0593054,
6105,0.00041851,-0.00379121,
6106,0.02828639,-0.00297881,
6107,-0.01139826,-0.02850795,
6108,0.01184139,-0.00758243,
6109,0.00918261,-0.03264382,
6110,-0.00672079,-0.01494329,
6111,0.00521907,0.01789748,
6112,-0.00657308,-0.02451979,
6113,0.0022895,-0.0138847,
6114,0.00100935,-0.01129978,
6115,0.00915799,0.02065472,
6116,-0.00251106,-0.04153101,
6117,-0.01080742,-0.03636118,
6118,-0.01112746,-0.03562263,
6119,0.00290496,0.01750359,
6120,-0.00878872,0.00440667,
6121,0.03079745,-0.00612995,
6122,0.01176753,0.00162481,
6123,-0.01196448,-0.01843908,
6124,-0.02065472,0.01691275,
6125,0.01285073,-0.03190527,
6126,-0.01043814,-0.01161982,
6127,-0.00189561,-0.02912341,
6128,0.0087641,-0.00940418,
6129,-0.01376161,0.00009847,
6130,-0.00797632,-0.01191524,
6131,0.00428358,-0.00514522,
6132,-0.00672079,-0.00617918,
6133,0.00339732,0.01738049,
6134,0.00585915,-0.0095765,
6135,0.00120629,-0.02506139,
6136,0.00556373,0.04889187,
6137,0.01363852,-0.07707979,
6138,0.00462823,0.02323964,
6139,0.01479558,-0.03030508,
6140,-0.02146713,-0.00374198,
6141,-0.00034466,-0.00531755,
6142,0.02348582,-0.00649922,
6143,-0.01085665,0.00465285,
6144,0.00290496,0.00881334,
6145,-0.02944344,-0.00420972,
6146,-0.00354503,-0.00046775,
6147,0.01634653,-0.02063011,
6148,0.00359427,-0.01080742,
6149,-0.0095765,-0.00551449,
6150,-0.00361888,-0.01373699,
6151,0.01117669,-0.01632191,
6152,0.01245684,-0.01890683,
6153,0.01127517,0.01511561,
6154,-0.00571144,-0.01386008,
6155,0.01294921,0.01479558,
6156,-0.00268339,-0.02410128,
6157,-0.01179215,0.01799595,
6158,0.00204332,0.00829636,
6159,0.00580991,0.00967498,
6160,0.00502213,-0.01779901,
6161,-0.00164942,-0.02267342,
6162,0.01745435,0.01484481,
6163,-0.00918261,0.03995544,
6164,-0.00401278,-0.00236335,
6165,-0.01061047,0.00612995,
6166,0.01100436,-0.02336273,
6167,0.01696198,-0.01228451,
6168,0.02759707,-0.02127018,
6169,-0.02454441,0.0053914,
6170,-0.0074101,-0.01851293,
6171,0.00014771,-0.0122599,
6172,-0.00736086,0.01299844,
6173,0.00846868,-0.0192761,
6174,0.01245684,-0.00999502,
6175,0.01400779,-0.01075818,
6176,-0.01681427,-0.00585915,
6177,0.00573606,0.02796635,
6178,-0.00292957,-0.06095482,
6179,0.02225491,0.0274986,
6180,-0.00475133,-0.02001465,
6181,-0.00940418,-0.00401278,
6182,-0.01777439,0.01917763,
6183,-0.00654846,0.02900032,
6184,0.01595264,-0.03769056,
6185,0.00531755,-0.0130723,
6186,0.01893145,0.01543565,
6187,-0.02589841,-0.02705547,
6188,0.00206793,0.01235837,
6189,0.02850795,-0.04955657,
6190,-0.0082225,0.00014771,
6191,-0.00608071,0.02528296,
6192,0.01484481,-0.00728701,
6193,-0.01570645,-0.01701122,
6194,0.00667155,-0.047981,
6195,0.0087641,0.01789748,
6196,-0.01127517,-0.01376161,
6197,-0.0017479,-0.01678966,
6198,0.01139826,0.01826675,
6199,-0.0017479,-0.01112746,
6200,0.00076317,-0.00753319,
6201,0.0068685,-0.00667155,
6202,0.0107828,0.01097975,
6203,0.01757744,-0.01139826,
6204,0.00524369,-0.00497289,
6205,0.04396822,0.01351543,
6206,-0.00219103,-0.01789748,
6207,-0.0249383,-0.01223528,
6208,-0.00103397,-0.01435245,
6209,-0.00839483,-0.0431312,
6210,-0.01861141,0.00568682,
6211,0.01454939,-0.00829636,
6212,-0.00219103,-0.01393394,
6213,-0.00780399,-0.01142287,
6214,0.01053662,0.0031019,
6215,0.00199408,-0.01467249,
6216,0.01262917,-0.01176753,
6217,-0.0010832,-0.01922686,
6218,-0.00137862,-0.00962574,
6219,0.00423434,0.00489903,
6220,0.01863603,-0.00452976,
6221,-0.00046775,-0.00416049,
6222,0.01393394,-0.00864101,
6223,-0.0277694,-0.00327423,
6224,-0.00093549,0.01806981,
6225,-0.0036435,-0.00494827,
6226,-0.01275226,0.03035432,
6227,0.00494827,-0.03345622,
6228,0.00324961,-0.03069898,
6229,0.00260954,-0.00595762,
6230,-0.0017479,0.01093051,
6231,-0.00273263,-0.06221035,
6232,0.0102412,0.04224494,
6233,0.015091,0.0392169,
6234,-0.01240761,-0.08264351,
6235,0.00128015,-0.0096996,
6236,-0.00142786,0.01610034,
6237,-0.00440667,-0.02961577,
6238,0.02168869,-0.00568682,
6239,-0.00379121,-0.01979308,
6240,-0.02343659,0.0008124,
6241,-0.00334808,-0.0020187,
6242,0.00329885,-0.00120629,
6243,-0.00312652,0.01166906,
6244,0.02890184,-0.04433749,
6245,0.02927112,0.02050701,
6246,-0.02127018,0.00078778,
6247,-0.00672079,-0.02146713,
6248,-0.00359427,-0.03325928,
6249,0.00536678,0.02134404,
6250,0.0062038,-0.01843908,
6251,-0.00654846,-0.0040374,
6252,0.00150171,-0.00145248,
6253,-0.00536678,-0.016445,
6254,0.00329885,-0.02624307,
6255,0.01068433,0.03244687,
6256,-0.00236335,-0.0076809,
6257,-0.01742973,-0.0115952,
6258,0.01742973,-0.02134404,
6259,0.00002462,0.03148676,
6260,-0.02173793,0.05068901,
6261,0.03449019,-0.11769992,
6262,-0.00300343,-0.02932035,
6263,-0.02058087,-0.0392169,
6264,-0.0036435,-0.04977813,
6265,0.00649922,0.00827174,
6266,-0.01622344,-0.02589841,
6267,-0.00118168,0.02838486,
6268,0.00448052,0.00226488,
6269,-0.00396354,-0.00132939,
6270,0.00588377,0.00846868,
6271,0.02648925,-0.00093549,
6272,0.00896105,-0.00216641,
6273,-0.03035432,0.00723777,
6274,0.00507136,-0.00918261,
6275,0.01474634,0.00721315,
6276,0.01184139,-0.05812372,
6277,0.00433281,-0.02045778,
6278,-0.00317576,-0.02983734,
6279,0.01898068,-0.00940418,
6280,0.00438205,0.0122599,
6281,-0.00438205,-0.03133905,
6282,0.00470209,-0.00384045,
6283,-0.00120629,-0.00979807,
6284,0.00487442,-0.01595264,
6285,0.00317576,0.00839483,
6286,0.02673544,0.06710939,
6287,-0.02131942,0.09524806,
6288,-0.02107323,-0.0403001,
6289,0.0122599,-0.0615949,
6290,0.01233375,-0.01706046,
6291,0.01309692,-0.01851293,
6292,-0.01851293,-0.00888719,
6293,-0.00802555,-0.00704082,
6294,0.00278186,-0.01738049,
6295,-0.00413587,-0.00019695,
6296,0.00819788,0.00561296,
6297,-0.00137862,-0.0115952,
6298,-0.01201371,-0.01405703,
6299,-0.00423434,-0.00472671,
6300,-0.00128015,-0.00142786,
6301,-0.00925647,0.01659271,
6302,0.00428358,-0.01462325,
6303,-0.01339234,-0.01125055,
6304,0.00612995,0.00120629,
6305,0.00329885,0.02218106,
6306,-0.00263415,-0.01166906,
6307,0.00561296,-0.02887722,
6308,0.01184139,-0.004579,
6309,0.00059084,-0.02501216,
6310,-0.0087641,-0.01494329,
6311,-0.00302805,-0.0031019,
6312,0.00044313,-0.0064746,
6313,-0.00450514,-0.02107323,
6314,0.00632689,0.01102898,
6315,0.01240761,-0.01068433,
6316,-0.00105859,-0.00497289,
6317,0.01848832,-0.00669617,
6318,0.00132939,-0.04502681,
6319,-0.01287535,0.01917763,
6320,-0.00477594,0.00785323,
6321,0.0033727,0.0010832,
6322,-0.0025603,-0.0366566,
6323,0.00448052,0.03808445,
6324,-0.01368775,-0.01450016,
6325,0.00465285,-0.03232378,
6326,0.00342194,-0.02914802,
6327,0.00644999,-0.02343659,
6328,-0.00132939,0.01368775,
6329,0.00192022,-0.04524837,
6330,0.00987192,-0.00408663,
6331,0.01976847,-0.01196448,
6332,-0.00489903,0.00396354,
6333,-0.02368277,-0.01504176,
6334,0.00841945,0.0121368,
6335,0.00595762,-0.00819788,
6336,0.01260455,0.00019695,
