製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,2,
計測開始時刻,04/23 18:37:44,
サンプリング周波数,200,
シーケンス数,8843,
PGAゲイン,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
1088,-0.00827174,
1089,-0.00105859,
1090,-0.00039389,
1091,-0.00869025,
1092,-0.01285073,
1093,-0.0074101,
1094,-0.01171829,
1095,0.00155095,
1096,-0.01824213,
1097,-0.00962574,
1098,-0.00556373,
1099,-0.00076317,
1100,-0.00573606,
1101,-0.00965036,
1102,-0.00819788,
1103,-0.00260954,
1104,-0.00807479,
1105,-0.00450514,
1106,0.00635151,
1107,0.00576067,
1108,-0.01939919,
1109,-0.01053662,
1110,-0.00548987,
1111,-0.00044313,
1112,-0.00361888,
1113,-0.00891181,
1114,0.0017479,
1115,0.00039389,
1116,-0.00521907,
1117,-0.00354503,
1118,0.00765628,
1119,-0.00157557,
1120,-0.01174291,
1121,-0.01299844,
1122,-0.01250608,
1123,-0.0022895,
1124,0.00083702,
1125,-0.00883796,
1126,-0.00654846,
1127,-0.00408663,
1128,0.00078778,
1129,-0.0133431,
1130,-0.00401278,
1131,-0.00556373,
1132,-0.00214179,
1133,-0.00475133,
1134,-0.01297383,
1135,0.00118168,
1136,-0.00347118,
1137,-0.00883796,
1138,-0.00248644,
1139,-0.00834559,
1140,-0.00056622,
1141,-0.00462823,
1142,-0.00994578,
1143,-0.00413587,
1144,-0.01669118,
1145,-0.00834559,
1146,-0.00854254,
1147,-0.00608071,
1148,-0.00482518,
1149,-0.00115706,
1150,-0.01203833,
1151,0.00044313,
1152,-0.00416049,
1153,-0.00819788,
1154,-0.00251106,
1155,-0.00064007,
1156,-0.00379121,
1157,-0.00817326,
1158,-0.01302306,
1159,-0.00617918,
1160,0.00777937,
1161,-0.00521907,
1162,-0.00748395,
1163,-0.00260954,
1164,0.0005416,
1165,-0.00315114,
1166,-0.00120629,
1167,-0.00300343,
1168,-0.00300343,
1169,-0.00753319,
1170,-0.00846868,
1171,-0.00128015,
1172,-0.0146971,
1173,-0.00928109,
1174,-0.00064007,
1175,-0.00684388,
1176,-0.00950265,
1177,-0.00044313,
1178,-0.00526831,
1179,-0.01127517,
1180,-0.00883796,
1181,-0.00275725,
1182,-0.00347118,
1183,-0.00145248,
1184,0.00014771,
1185,-0.00546525,
1186,-0.00736086,
1187,-0.00288034,
1188,0.00046775,
1189,-0.01777439,
1190,-0.0039143,
1191,-0.00526831,
1192,-0.00667155,
1193,0.00354503,
1194,-0.01127517,
1195,-0.00716391,
1196,-0.01216142,
1197,-0.01233375,
1198,-0.00477594,
1199,0.00167404,
1200,-0.01019196,
1201,-0.0159034,
1202,-0.00851792,
1203,0.00105859,
1204,-0.00846868,
1205,-0.00433281,
1206,-0.00482518,
1207,-0.00226488,
1208,0.00164942,
1209,0.00039389,
1210,-0.01457401,
1211,-0.00315114,
1212,-0.00937956,
1213,-0.00595762,
1214,-0.01176753,
1215,-0.01203833,
1216,-0.00637613,
1217,-0.00465285,
1218,0.00137862,
1219,-0.00955189,
1220,-0.00856716,
1221,-0.01939919,
1222,-0.00093549,
1223,-0.00349579,
1224,-0.0082225,
1225,-0.00305266,
1226,0.00334808,
1227,-0.00157557,
1228,-0.00482518,
1229,-0.00167404,
1230,-0.00583453,
1231,0.0022895,
1232,0.00544064,
1233,-0.00487442,
1234,-0.00438205,
1235,-0.00260954,
1236,0.00477594,
1237,-0.00292957,
1238,-0.00598224,
1239,-0.00743472,
1240,-0.00731162,
1241,-0.00521907,
1242,-0.00187099,
1243,-0.01326924,
1244,-0.00563758,
1245,-0.00854254,
1246,-0.00802555,
1247,-0.00704082,
1248,-0.00950265,
1249,0.00066469,
1250,-0.00142786,
1251,-0.00669617,
1252,-0.01211219,
1253,-0.00041851,
1254,-0.01026582,
1255,-0.00987192,
1256,0.00785323,
1257,-0.01294921,
1258,-0.0010832,
1259,-0.00846868,
1260,-0.0090349,
1261,-0.00654846,
1262,0.00034466,
1263,-0.01245684,
1264,-0.00691773,
1265,-0.00470209,
1266,-0.00359427,
1267,0.00187099,
1268,-0.00487442,
1269,-0.00905952,
1270,0.00241259,
1271,0.00384045,
1272,-0.00428358,
1273,-0.00206793,
1274,-0.01257993,
1275,-0.00743472,
1276,-0.00610533,
1277,-0.00829636,
1278,-0.00711468,
1279,0.00329885,
1280,-0.00829636,
1281,0.00162481,
1282,-0.00817326,
1283,-0.01314615,
1284,0.00014771,
1285,-0.00275725,
1286,-0.01102898,
1287,-0.00834559,
1288,-0.00846868,
1289,-0.00790246,
1290,-0.00834559,
1291,-0.00773013,
1292,-0.01152135,
1293,-0.00733624,
1294,-0.01179215,
1295,0.00032004,
1296,-0.00743472,
1297,-0.00413587,
1298,-0.00285572,
1299,-0.00064007,
1300,-0.00534216,
1301,-0.00785323,
1302,-0.00859177,
1303,0.00366812,
1304,-0.00096011,
1305,-0.0138847,
1306,-0.00743472,
1307,-0.00312652,
1308,0.00359427,
1309,-0.00777937,
1310,-0.00118168,
1311,-0.00952727,
1312,-0.00913338,
1313,-0.0048498,
1314,0.00150171,
1315,0.00544064,
1316,-0.00659769,
1317,-0.00667155,
1318,0.00125553,
1319,-0.0053914,
1320,-0.01149673,
1321,-0.0048498,
1322,-0.00189561,
1323,0.00236335,
1324,-0.00462823,
1325,-0.00507136,
1326,-0.0146971,
1327,-0.00630228,
1328,-0.00398816,
1329,-0.00644999,
1330,-0.00194484,
1331,0.00150171,
1332,-0.00162481,
1333,0.00546525,
